Distance (mm)	Counts
0.0	145.0
0.2	144.0
0.4	168.0
0.6	131.0
0.8	161.0
1.0	158.0
1.2	142.0
1.4	161.0
1.6	161.0
1.8	168.0
2.0	144.0
2.2	175.0
2.4	160.0
2.6	180.0
2.8	180.0
3.0	163.0
3.2	199.0
3.4	201.0
3.6	218.0
3.8	193.0
4.0	220.0
4.2	231.0
4.4	227.0
4.6	255.0
4.8	247.0
5.0	244.0
5.2	245.0
5.4	274.0
5.6	275.0
5.8	261.0
6.0	306.0
6.2	326.0
6.4	312.0
6.6	341.0
6.8	327.0
7.0	350.0
7.2	341.0
7.4	378.0
7.6	329.0
7.8	398.0
8.0	425.0
8.2	404.0
8.4	423.0
8.6	410.0
8.8	448.0
9.0	421.0
9.2	475.0
9.4	477.0
9.6	502.0
9.8	536.0
10.0	589.0
10.2	701.0
10.4	796.0
10.6	924.0
10.8	1165.0
11.0	1307.0
11.2	1443.0
11.4	1619.0
11.6	1640.0
11.8	1703.0
12.0	1625.0
12.2	1591.0
12.4	1497.0
12.6	1427.0
12.8	1157.0
13.0	1072.0
13.2	935.0
13.4	778.0
13.6	664.0
13.8	587.0
14.0	529.0
14.2	505.0
14.4	523.0
14.6	490.0
14.8	468.0
15.0	477.0
15.2	499.0
15.4	485.0
15.6	446.0
15.8	421.0
16.0	424.0
16.2	394.0
16.4	376.0
16.6	398.0
16.8	392.0
17.0	382.0
17.2	366.0
17.4	353.0
17.6	344.0
17.8	366.0
18.0	325.0
18.2	337.0
18.4	311.0
18.6	312.0
18.8	285.0
19.0	267.0
19.2	272.0
19.4	245.0
19.6	247.0
19.8	256.0
20.0	230.0
