Distance (mm)	Counts
0.0	143.0
0.2	143.0
0.4	134.0
0.6	143.0
0.8	154.0
1.0	150.0
1.2	132.0
1.4	157.0
1.6	152.0
1.8	148.0
2.0	166.0
2.2	172.0
2.4	139.0
2.6	177.0
2.8	174.0
3.0	193.0
3.2	175.0
3.4	187.0
3.6	188.0
3.8	177.0
4.0	189.0
4.2	228.0
4.4	195.0
4.6	219.0
4.8	223.0
5.0	240.0
5.2	243.0
5.4	264.0
5.6	237.0
5.8	265.0
6.0	290.0
6.2	268.0
6.4	311.0
6.6	307.0
6.8	325.0
7.0	339.0
7.2	333.0
7.4	329.0
7.6	382.0
7.8	345.0
8.0	345.0
8.2	363.0
8.4	414.0
8.6	395.0
8.8	414.0
9.0	424.0
9.2	391.0
9.4	413.0
9.6	448.0
9.8	423.0
10.0	478.0
10.2	509.0
10.4	617.0
10.6	705.0
10.8	811.0
11.0	886.0
11.2	964.0
11.4	1115.0
11.6	1200.0
11.8	1327.0
12.0	1358.0
12.2	1472.0
12.4	1478.0
12.6	1496.0
12.8	1467.0
13.0	1358.0
13.2	1359.0
13.4	1280.0
13.6	1177.0
13.8	1024.0
14.0	950.0
14.2	780.0
14.4	775.0
14.6	632.0
14.8	576.0
15.0	529.0
15.2	502.0
15.4	508.0
15.6	484.0
15.8	493.0
16.0	425.0
16.2	430.0
16.4	377.0
16.6	407.0
16.8	405.0
17.0	398.0
17.2	401.0
17.4	384.0
17.6	368.0
17.8	351.0
18.0	373.0
18.2	359.0
18.4	326.0
18.6	325.0
18.8	321.0
19.0	311.0
19.2	298.0
19.4	264.0
19.6	290.0
19.8	278.0
20.0	277.0
