Distance (mm)	Counts
0.0	156.0
0.2	134.0
0.4	148.0
0.6	157.0
0.8	161.0
1.0	154.0
1.2	152.0
1.4	172.0
1.6	169.0
1.8	171.0
2.0	185.0
2.2	168.0
2.4	162.0
2.6	174.0
2.8	185.0
3.0	193.0
3.2	187.0
3.4	179.0
3.6	219.0
3.8	218.0
4.0	224.0
4.2	213.0
4.4	210.0
4.6	213.0
4.8	247.0
5.0	292.0
5.2	257.0
5.4	273.0
5.6	284.0
5.8	311.0
6.0	282.0
6.2	332.0
6.4	319.0
6.6	354.0
6.8	334.0
7.0	342.0
7.2	334.0
7.4	391.0
7.6	399.0
7.8	393.0
8.0	393.0
8.2	432.0
8.4	440.0
8.6	403.0
8.8	448.0
9.0	451.0
9.2	439.0
9.4	520.0
9.6	476.0
9.8	504.0
10.0	582.0
10.2	578.0
10.4	713.0
10.6	837.0
10.8	1078.0
11.0	1212.0
11.2	1390.0
11.4	1638.0
11.6	1727.0
11.8	1788.0
12.0	1798.0
12.2	1770.0
12.4	1658.0
12.6	1405.0
12.8	1282.0
13.0	1090.0
13.2	943.0
13.4	814.0
13.6	633.0
13.8	587.0
14.0	563.0
14.2	479.0
14.4	535.0
14.6	501.0
14.8	459.0
15.0	461.0
15.2	483.0
15.4	457.0
15.6	440.0
15.8	471.0
16.0	455.0
16.2	425.0
16.4	406.0
16.6	394.0
16.8	390.0
17.0	386.0
17.2	406.0
17.4	353.0
17.6	342.0
17.8	344.0
18.0	315.0
18.2	313.0
18.4	296.0
18.6	299.0
18.8	274.0
19.0	291.0
19.2	283.0
19.4	269.0
19.6	269.0
19.8	256.0
20.0	247.0
