Distance (mm)	Counts
0.0	124.0
0.2	171.0
0.4	144.0
0.6	162.0
0.8	156.0
1.0	168.0
1.2	182.0
1.4	175.0
1.6	187.0
1.8	191.0
2.0	208.0
2.2	206.0
2.4	194.0
2.6	186.0
2.8	224.0
3.0	238.0
3.2	209.0
3.4	235.0
3.6	243.0
3.8	218.0
4.0	223.0
4.2	262.0
4.4	276.0
4.6	274.0
4.8	318.0
5.0	283.0
5.2	287.0
5.4	314.0
5.6	328.0
5.8	309.0
6.0	339.0
6.2	353.0
6.4	363.0
6.6	344.0
6.8	370.0
7.0	382.0
7.2	362.0
7.4	419.0
7.6	450.0
7.8	489.0
8.0	604.0
8.2	716.0
8.4	772.0
8.6	879.0
8.8	1010.0
9.0	1119.0
9.2	1132.0
9.4	1098.0
9.6	1079.0
9.8	1002.0
10.0	886.0
10.2	787.0
10.4	719.0
10.6	609.0
10.8	567.0
11.0	553.0
11.2	533.0
11.4	558.0
11.6	583.0
11.8	706.0
12.0	782.0
12.2	887.0
12.4	965.0
12.6	1072.0
12.8	1108.0
13.0	1175.0
13.2	1082.0
13.4	1094.0
13.6	1022.0
13.8	880.0
14.0	756.0
14.2	710.0
14.4	623.0
14.6	515.0
14.8	493.0
15.0	450.0
15.2	458.0
15.4	435.0
15.6	411.0
15.8	398.0
16.0	390.0
16.2	378.0
16.4	329.0
16.6	328.0
16.8	341.0
17.0	315.0
17.2	336.0
17.4	307.0
17.6	289.0
17.8	320.0
18.0	297.0
18.2	280.0
18.4	276.0
18.6	257.0
18.8	262.0
19.0	260.0
19.2	255.0
19.4	231.0
19.6	227.0
19.8	221.0
20.0	254.0
