Distance (mm)	Counts
0.0	153.0
0.2	158.0
0.4	153.0
0.6	164.0
0.8	171.0
1.0	157.0
1.2	170.0
1.4	160.0
1.6	201.0
1.8	222.0
2.0	201.0
2.2	168.0
2.4	191.0
2.6	198.0
2.8	212.0
3.0	211.0
3.2	221.0
3.4	211.0
3.6	214.0
3.8	225.0
4.0	248.0
4.2	234.0
4.4	237.0
4.6	263.0
4.8	273.0
5.0	306.0
5.2	257.0
5.4	270.0
5.6	252.0
5.8	297.0
6.0	321.0
6.2	295.0
6.4	317.0
6.6	360.0
6.8	333.0
7.0	417.0
7.2	461.0
7.4	536.0
7.6	624.0
7.8	671.0
8.0	789.0
8.2	895.0
8.4	938.0
8.6	1039.0
8.8	974.0
9.0	967.0
9.2	889.0
9.4	787.0
9.6	684.0
9.8	637.0
10.0	521.0
10.2	526.0
10.4	471.0
10.6	482.0
10.8	407.0
11.0	460.0
11.2	447.0
11.4	436.0
11.6	446.0
11.8	444.0
12.0	443.0
12.2	498.0
12.4	556.0
12.6	601.0
12.8	628.0
13.0	727.0
13.2	870.0
13.4	953.0
13.6	1029.0
13.8	1089.0
14.0	1095.0
14.2	980.0
14.4	958.0
14.6	880.0
14.8	704.0
15.0	642.0
15.2	529.0
15.4	468.0
15.6	371.0
15.8	400.0
16.0	402.0
16.2	336.0
16.4	350.0
16.6	337.0
16.8	307.0
17.0	314.0
17.2	325.0
17.4	308.0
17.6	281.0
17.8	308.0
18.0	302.0
18.2	304.0
18.4	312.0
18.6	278.0
18.8	279.0
19.0	268.0
19.2	243.0
19.4	262.0
19.6	258.0
19.8	231.0
20.0	225.0
