Distance (mm)	Counts
0.0	148.0
0.2	135.0
0.4	169.0
0.6	163.0
0.8	149.0
1.0	135.0
1.2	152.0
1.4	166.0
1.6	170.0
1.8	186.0
2.0	157.0
2.2	193.0
2.4	183.0
2.6	201.0
2.8	213.0
3.0	203.0
3.2	226.0
3.4	204.0
3.6	213.0
3.8	214.0
4.0	208.0
4.2	255.0
4.4	238.0
4.6	220.0
4.8	265.0
5.0	265.0
5.2	268.0
5.4	271.0
5.6	265.0
5.8	255.0
6.0	278.0
6.2	292.0
6.4	374.0
6.6	380.0
6.8	412.0
7.0	526.0
7.2	607.0
7.4	689.0
7.6	768.0
7.8	897.0
8.0	856.0
8.2	837.0
8.4	801.0
8.6	744.0
8.8	718.0
9.0	602.0
9.2	504.0
9.4	431.0
9.6	425.0
9.8	392.0
10.0	381.0
10.2	367.0
10.4	405.0
10.6	395.0
10.8	342.0
11.0	355.0
11.2	375.0
11.4	362.0
11.6	354.0
11.8	412.0
12.0	375.0
12.2	418.0
12.4	422.0
12.6	559.0
12.8	582.0
13.0	709.0
13.2	686.0
13.4	794.0
13.6	880.0
13.8	826.0
14.0	907.0
14.2	842.0
14.4	773.0
14.6	706.0
14.8	645.0
15.0	452.0
15.2	406.0
15.4	437.0
15.6	365.0
15.8	316.0
16.0	306.0
16.2	291.0
16.4	283.0
16.6	320.0
16.8	310.0
17.0	255.0
17.2	228.0
17.4	282.0
17.6	272.0
17.8	248.0
18.0	261.0
18.2	248.0
18.4	239.0
18.6	238.0
18.8	206.0
19.0	203.0
19.2	212.0
19.4	229.0
19.6	219.0
19.8	204.0
20.0	217.0
