Distance (mm)	Counts
0.0	168.0
0.2	130.0
0.4	157.0
0.6	168.0
0.8	183.0
1.0	175.0
1.2	176.0
1.4	186.0
1.6	188.0
1.8	209.0
2.0	159.0
2.2	202.0
2.4	206.0
2.6	207.0
2.8	234.0
3.0	215.0
3.2	213.0
3.4	209.0
3.6	225.0
3.8	235.0
4.0	278.0
4.2	262.0
4.4	271.0
4.6	280.0
4.8	306.0
5.0	302.0
5.2	296.0
5.4	320.0
5.6	293.0
5.8	332.0
6.0	340.0
6.2	338.0
6.4	376.0
6.6	351.0
6.8	344.0
7.0	405.0
7.2	418.0
7.4	512.0
7.6	581.0
7.8	711.0
8.0	768.0
8.2	926.0
8.4	964.0
8.6	1038.0
8.8	1142.0
9.0	1065.0
9.2	1079.0
9.4	937.0
9.6	895.0
9.8	820.0
10.0	730.0
10.2	540.0
10.4	573.0
10.6	515.0
10.8	496.0
11.0	517.0
11.2	556.0
11.4	529.0
11.6	531.0
11.8	598.0
12.0	672.0
12.2	732.0
12.4	861.0
12.6	951.0
12.8	1076.0
13.0	1109.0
13.2	1151.0
13.4	1114.0
13.6	1042.0
13.8	941.0
14.0	840.0
14.2	728.0
14.4	619.0
14.6	588.0
14.8	493.0
15.0	422.0
15.2	405.0
15.4	394.0
15.6	389.0
15.8	381.0
16.0	343.0
16.2	392.0
16.4	325.0
16.6	332.0
16.8	310.0
17.0	338.0
17.2	345.0
17.4	259.0
17.6	290.0
17.8	279.0
18.0	273.0
18.2	269.0
18.4	271.0
18.6	273.0
18.8	252.0
19.0	265.0
19.2	252.0
19.4	260.0
19.6	223.0
19.8	186.0
20.0	223.0
