Distance (mm)	Counts
0.0	125.0
0.2	135.0
0.4	167.0
0.6	159.0
0.8	171.0
1.0	164.0
1.2	167.0
1.4	174.0
1.6	164.0
1.8	162.0
2.0	181.0
2.2	207.0
2.4	171.0
2.6	198.0
2.8	213.0
3.0	196.0
3.2	186.0
3.4	222.0
3.6	233.0
3.8	225.0
4.0	220.0
4.2	234.0
4.4	231.0
4.6	262.0
4.8	269.0
5.0	246.0
5.2	257.0
5.4	289.0
5.6	295.0
5.8	310.0
6.0	306.0
6.2	313.0
6.4	318.0
6.6	306.0
6.8	317.0
7.0	385.0
7.2	362.0
7.4	376.0
7.6	396.0
7.8	414.0
8.0	446.0
8.2	426.0
8.4	474.0
8.6	526.0
8.8	610.0
9.0	715.0
9.2	828.0
9.4	883.0
9.6	985.0
9.8	1061.0
10.0	1113.0
10.2	1173.0
10.4	1100.0
10.6	1020.0
10.8	884.0
11.0	812.0
11.2	714.0
11.4	634.0
11.6	506.0
11.8	565.0
12.0	605.0
12.2	582.0
12.4	714.0
12.6	801.0
12.8	908.0
13.0	1006.0
13.2	1072.0
13.4	1090.0
13.6	1153.0
13.8	1167.0
14.0	1078.0
14.2	1000.0
14.4	898.0
14.6	851.0
14.8	727.0
15.0	634.0
15.2	505.0
15.4	513.0
15.6	407.0
15.8	433.0
16.0	401.0
16.2	374.0
16.4	423.0
16.6	393.0
16.8	373.0
17.0	343.0
17.2	354.0
17.4	335.0
17.6	342.0
17.8	315.0
18.0	327.0
18.2	331.0
18.4	333.0
18.6	328.0
18.8	298.0
19.0	285.0
19.2	270.0
19.4	256.0
19.6	258.0
19.8	255.0
20.0	250.0
