Distance (mm)	Counts
0.0	148.0
0.2	147.0
0.4	149.0
0.6	143.0
0.8	167.0
1.0	154.0
1.2	190.0
1.4	202.0
1.6	187.0
1.8	162.0
2.0	177.0
2.2	180.0
2.4	198.0
2.6	200.0
2.8	209.0
3.0	213.0
3.2	198.0
3.4	218.0
3.6	208.0
3.8	236.0
4.0	234.0
4.2	255.0
4.4	219.0
4.6	223.0
4.8	236.0
5.0	273.0
5.2	281.0
5.4	254.0
5.6	262.0
5.8	282.0
6.0	312.0
6.2	328.0
6.4	356.0
6.6	361.0
6.8	443.0
7.0	529.0
7.2	628.0
7.4	732.0
7.6	794.0
7.8	831.0
8.0	883.0
8.2	933.0
8.4	831.0
8.6	771.0
8.8	718.0
9.0	660.0
9.2	556.0
9.4	491.0
9.6	448.0
9.8	393.0
10.0	372.0
10.2	368.0
10.4	415.0
10.6	386.0
10.8	338.0
11.0	333.0
11.2	410.0
11.4	371.0
11.6	382.0
11.8	366.0
12.0	415.0
12.2	420.0
12.4	461.0
12.6	489.0
12.8	601.0
13.0	661.0
13.2	761.0
13.4	801.0
13.6	850.0
13.8	902.0
14.0	909.0
14.2	820.0
14.4	792.0
14.6	724.0
14.8	635.0
15.0	562.0
15.2	431.0
15.4	398.0
15.6	322.0
15.8	313.0
16.0	350.0
16.2	308.0
16.4	302.0
16.6	299.0
16.8	262.0
17.0	263.0
17.2	275.0
17.4	291.0
17.6	271.0
17.8	251.0
18.0	256.0
18.2	248.0
18.4	209.0
18.6	244.0
18.8	255.0
19.0	223.0
19.2	215.0
19.4	227.0
19.6	173.0
19.8	194.0
20.0	197.0
