Distance (mm)	Counts
0.0	164.0
0.2	161.0
0.4	158.0
0.6	159.0
0.8	194.0
1.0	166.0
1.2	173.0
1.4	161.0
1.6	185.0
1.8	182.0
2.0	203.0
2.2	215.0
2.4	209.0
2.6	202.0
2.8	213.0
3.0	176.0
3.2	243.0
3.4	230.0
3.6	214.0
3.8	248.0
4.0	229.0
4.2	230.0
4.4	260.0
4.6	288.0
4.8	262.0
5.0	279.0
5.2	275.0
5.4	284.0
5.6	287.0
5.8	312.0
6.0	341.0
6.2	332.0
6.4	348.0
6.6	438.0
6.8	477.0
7.0	542.0
7.2	627.0
7.4	769.0
7.6	897.0
7.8	943.0
8.0	993.0
8.2	1060.0
8.4	956.0
8.6	892.0
8.8	808.0
9.0	790.0
9.2	675.0
9.4	614.0
9.6	503.0
9.8	430.0
10.0	422.0
10.2	451.0
10.4	394.0
10.6	396.0
10.8	396.0
11.0	406.0
11.2	416.0
11.4	413.0
11.6	410.0
11.8	432.0
12.0	495.0
12.2	541.0
12.4	569.0
12.6	689.0
12.8	752.0
13.0	856.0
13.2	933.0
13.4	948.0
13.6	988.0
13.8	975.0
14.0	925.0
14.2	815.0
14.4	788.0
14.6	639.0
14.8	576.0
15.0	478.0
15.2	390.0
15.4	390.0
15.6	357.0
15.8	349.0
16.0	308.0
16.2	305.0
16.4	302.0
16.6	309.0
16.8	314.0
17.0	277.0
17.2	282.0
17.4	263.0
17.6	268.0
17.8	226.0
18.0	237.0
18.2	248.0
18.4	247.0
18.6	263.0
18.8	275.0
19.0	237.0
19.2	209.0
19.4	221.0
19.6	220.0
19.8	206.0
20.0	213.0
