Distance (mm)	Counts
0.0	152.0
0.2	134.0
0.4	154.0
0.6	159.0
0.8	160.0
1.0	168.0
1.2	186.0
1.4	178.0
1.6	157.0
1.8	190.0
2.0	206.0
2.2	201.0
2.4	203.0
2.6	212.0
2.8	204.0
3.0	231.0
3.2	223.0
3.4	190.0
3.6	222.0
3.8	229.0
4.0	223.0
4.2	214.0
4.4	272.0
4.6	256.0
4.8	275.0
5.0	258.0
5.2	257.0
5.4	287.0
5.6	274.0
5.8	285.0
6.0	324.0
6.2	352.0
6.4	371.0
6.6	399.0
6.8	468.0
7.0	572.0
7.2	709.0
7.4	773.0
7.6	811.0
7.8	966.0
8.0	973.0
8.2	991.0
8.4	978.0
8.6	845.0
8.8	803.0
9.0	704.0
9.2	588.0
9.4	497.0
9.6	481.0
9.8	431.0
10.0	428.0
10.2	420.0
10.4	385.0
10.6	412.0
10.8	419.0
11.0	429.0
11.2	404.0
11.4	446.0
11.6	435.0
11.8	445.0
12.0	435.0
12.2	464.0
12.4	560.0
12.6	632.0
12.8	737.0
13.0	827.0
13.2	888.0
13.4	933.0
13.6	1038.0
13.8	991.0
14.0	910.0
14.2	869.0
14.4	792.0
14.6	658.0
14.8	594.0
15.0	471.0
15.2	385.0
15.4	395.0
15.6	350.0
15.8	344.0
16.0	283.0
16.2	312.0
16.4	286.0
16.6	307.0
16.8	292.0
17.0	273.0
17.2	287.0
17.4	246.0
17.6	242.0
17.8	255.0
18.0	253.0
18.2	249.0
18.4	246.0
18.6	250.0
18.8	240.0
19.0	205.0
19.2	195.0
19.4	202.0
19.6	218.0
19.8	201.0
20.0	195.0
