Distance (mm)	Counts
0.0	128.0
0.2	161.0
0.4	172.0
0.6	141.0
0.8	174.0
1.0	160.0
1.2	179.0
1.4	144.0
1.6	156.0
1.8	203.0
2.0	172.0
2.2	182.0
2.4	213.0
2.6	230.0
2.8	176.0
3.0	198.0
3.2	213.0
3.4	221.0
3.6	253.0
3.8	199.0
4.0	235.0
4.2	242.0
4.4	245.0
4.6	280.0
4.8	280.0
5.0	275.0
5.2	280.0
5.4	269.0
5.6	279.0
5.8	317.0
6.0	314.0
6.2	336.0
6.4	310.0
6.6	355.0
6.8	383.0
7.0	369.0
7.2	390.0
7.4	397.0
7.6	385.0
7.8	404.0
8.0	428.0
8.2	453.0
8.4	467.0
8.6	562.0
8.8	589.0
9.0	709.0
9.2	817.0
9.4	965.0
9.6	1015.0
9.8	1097.0
10.0	1178.0
10.2	1143.0
10.4	1117.0
10.6	1134.0
10.8	972.0
11.0	881.0
11.2	919.0
11.4	891.0
11.6	897.0
11.8	921.0
12.0	1038.0
12.2	1145.0
12.4	1177.0
12.6	1214.0
12.8	1184.0
13.0	1100.0
13.2	1116.0
13.4	978.0
13.6	898.0
13.8	758.0
14.0	627.0
14.2	583.0
14.4	512.0
14.6	506.0
14.8	453.0
15.0	422.0
15.2	421.0
15.4	446.0
15.6	392.0
15.8	386.0
16.0	422.0
16.2	368.0
16.4	343.0
16.6	359.0
16.8	348.0
17.0	346.0
17.2	320.0
17.4	296.0
17.6	334.0
17.8	283.0
18.0	294.0
18.2	303.0
18.4	290.0
18.6	291.0
18.8	294.0
19.0	235.0
19.2	260.0
19.4	233.0
19.6	234.0
19.8	225.0
20.0	225.0
