Distance (mm)	Counts
0.0	83.0
0.2	100.0
0.4	92.0
0.6	111.0
0.8	100.0
1.0	101.0
1.2	85.0
1.4	99.0
1.6	80.0
1.8	91.0
2.0	112.0
2.2	88.0
2.4	95.0
2.6	91.0
2.8	102.0
3.0	121.0
3.2	90.0
3.4	88.0
3.6	107.0
3.8	99.0
4.0	119.0
4.2	102.0
4.4	103.0
4.6	91.0
4.8	99.0
5.0	112.0
5.2	109.0
5.4	109.0
5.6	107.0
5.8	109.0
6.0	126.0
6.2	133.0
6.4	121.0
6.6	119.0
6.8	116.0
7.0	108.0
7.2	127.0
7.4	116.0
7.6	119.0
7.8	126.0
8.0	140.0
8.2	126.0
8.4	114.0
8.6	112.0
8.8	115.0
9.0	109.0
9.2	120.0
9.4	134.0
9.6	129.0
9.8	134.0
10.0	147.0
10.2	134.0
10.4	149.0
10.6	142.0
10.8	130.0
11.0	125.0
11.2	118.0
11.4	131.0
11.6	134.0
11.8	137.0
12.0	122.0
12.2	121.0
12.4	122.0
12.6	129.0
12.8	132.0
13.0	131.0
13.2	124.0
13.4	114.0
13.6	130.0
13.8	150.0
14.0	129.0
14.2	122.0
14.4	127.0
14.6	118.0
14.8	119.0
15.0	113.0
15.2	121.0
15.4	117.0
15.6	116.0
15.8	123.0
16.0	137.0
16.2	145.0
16.4	111.0
16.6	115.0
16.8	107.0
17.0	121.0
17.2	117.0
17.4	104.0
17.6	134.0
17.8	107.0
18.0	104.0
18.2	119.0
18.4	132.0
18.6	123.0
18.8	107.0
19.0	109.0
19.2	108.0
19.4	114.0
19.6	97.0
19.8	103.0
20.0	101.0
