Distance (mm)	Counts
0.0	98.0
0.2	88.0
0.4	111.0
0.6	94.0
0.8	90.0
1.0	88.0
1.2	99.0
1.4	92.0
1.6	87.0
1.8	91.0
2.0	98.0
2.2	93.0
2.4	108.0
2.6	100.0
2.8	109.0
3.0	90.0
3.2	111.0
3.4	108.0
3.6	108.0
3.8	110.0
4.0	103.0
4.2	98.0
4.4	114.0
4.6	107.0
4.8	124.0
5.0	94.0
5.2	103.0
5.4	104.0
5.6	102.0
5.8	112.0
6.0	115.0
6.2	112.0
6.4	102.0
6.6	111.0
6.8	116.0
7.0	127.0
7.2	117.0
7.4	115.0
7.6	108.0
7.8	127.0
8.0	119.0
8.2	118.0
8.4	129.0
8.6	106.0
8.8	110.0
9.0	128.0
9.2	117.0
9.4	112.0
9.6	134.0
9.8	136.0
10.0	132.0
10.2	121.0
10.4	129.0
10.6	104.0
10.8	102.0
11.0	145.0
11.2	121.0
11.4	147.0
11.6	134.0
11.8	129.0
12.0	127.0
12.2	129.0
12.4	136.0
12.6	124.0
12.8	162.0
13.0	126.0
13.2	123.0
13.4	125.0
13.6	147.0
13.8	136.0
14.0	138.0
14.2	122.0
14.4	133.0
14.6	125.0
14.8	109.0
15.0	116.0
15.2	127.0
15.4	120.0
15.6	140.0
15.8	124.0
16.0	136.0
16.2	115.0
16.4	126.0
16.6	104.0
16.8	117.0
17.0	112.0
17.2	123.0
17.4	119.0
17.6	110.0
17.8	144.0
18.0	121.0
18.2	116.0
18.4	124.0
18.6	122.0
18.8	105.0
19.0	104.0
19.2	108.0
19.4	96.0
19.6	95.0
19.8	105.0
20.0	90.0
