Distance (mm)	Counts
0.0	89.0
0.2	90.0
0.4	87.0
0.6	93.0
0.8	98.0
1.0	73.0
1.2	90.0
1.4	90.0
1.6	87.0
1.8	97.0
2.0	77.0
2.2	80.0
2.4	84.0
2.6	84.0
2.8	85.0
3.0	90.0
3.2	70.0
3.4	80.0
3.6	100.0
3.8	81.0
4.0	89.0
4.2	101.0
4.4	83.0
4.6	98.0
4.8	96.0
5.0	88.0
5.2	96.0
5.4	87.0
5.6	111.0
5.8	89.0
6.0	101.0
6.2	93.0
6.4	93.0
6.6	101.0
6.8	88.0
7.0	109.0
7.2	87.0
7.4	114.0
7.6	118.0
7.8	108.0
8.0	107.0
8.2	113.0
8.4	92.0
8.6	118.0
8.8	100.0
9.0	103.0
9.2	129.0
9.4	118.0
9.6	96.0
9.8	97.0
10.0	118.0
10.2	96.0
10.4	108.0
10.6	113.0
10.8	93.0
11.0	111.0
11.2	104.0
11.4	120.0
11.6	118.0
11.8	125.0
12.0	119.0
12.2	112.0
12.4	92.0
12.6	105.0
12.8	109.0
13.0	94.0
13.2	118.0
13.4	133.0
13.6	120.0
13.8	118.0
14.0	129.0
14.2	100.0
14.4	109.0
14.6	113.0
14.8	117.0
15.0	108.0
15.2	98.0
15.4	102.0
15.6	107.0
15.8	108.0
16.0	106.0
16.2	104.0
16.4	113.0
16.6	117.0
16.8	84.0
17.0	98.0
17.2	113.0
17.4	90.0
17.6	96.0
17.8	123.0
18.0	110.0
18.2	104.0
18.4	101.0
18.6	97.0
18.8	92.0
19.0	91.0
19.2	83.0
19.4	85.0
19.6	84.0
19.8	88.0
20.0	102.0
