Distance (mm)	Counts
0.0	78.0
0.2	79.0
0.4	90.0
0.6	70.0
0.8	77.0
1.0	69.0
1.2	87.0
1.4	107.0
1.6	81.0
1.8	67.0
2.0	76.0
2.2	84.0
2.4	99.0
2.6	87.0
2.8	85.0
3.0	98.0
3.2	82.0
3.4	88.0
3.6	83.0
3.8	87.0
4.0	95.0
4.2	73.0
4.4	68.0
4.6	88.0
4.8	111.0
5.0	83.0
5.2	77.0
5.4	89.0
5.6	84.0
5.8	101.0
6.0	95.0
6.2	104.0
6.4	89.0
6.6	94.0
6.8	80.0
7.0	96.0
7.2	106.0
7.4	132.0
7.6	95.0
7.8	122.0
8.0	99.0
8.2	109.0
8.4	105.0
8.6	97.0
8.8	102.0
9.0	106.0
9.2	109.0
9.4	101.0
9.6	113.0
9.8	106.0
10.0	128.0
10.2	112.0
10.4	99.0
10.6	99.0
10.8	112.0
11.0	91.0
11.2	102.0
11.4	113.0
11.6	101.0
11.8	104.0
12.0	123.0
12.2	116.0
12.4	102.0
12.6	102.0
12.8	97.0
13.0	97.0
13.2	108.0
13.4	121.0
13.6	109.0
13.8	109.0
14.0	107.0
14.2	108.0
14.4	114.0
14.6	92.0
14.8	111.0
15.0	114.0
15.2	116.0
15.4	107.0
15.6	93.0
15.8	105.0
16.0	98.0
16.2	96.0
16.4	120.0
16.6	96.0
16.8	101.0
17.0	97.0
17.2	105.0
17.4	108.0
17.6	89.0
17.8	103.0
18.0	97.0
18.2	101.0
18.4	118.0
18.6	85.0
18.8	96.0
19.0	103.0
19.2	94.0
19.4	114.0
19.6	93.0
19.8	102.0
20.0	110.0
