Distance (mm)	Counts
0.0	101.0
0.2	95.0
0.4	89.0
0.6	94.0
0.8	99.0
1.0	115.0
1.2	103.0
1.4	102.0
1.6	103.0
1.8	75.0
2.0	81.0
2.2	85.0
2.4	108.0
2.6	91.0
2.8	91.0
3.0	97.0
3.2	109.0
3.4	112.0
3.6	95.0
3.8	105.0
4.0	117.0
4.2	109.0
4.4	108.0
4.6	118.0
4.8	114.0
5.0	112.0
5.2	98.0
5.4	112.0
5.6	113.0
5.8	112.0
6.0	110.0
6.2	125.0
6.4	122.0
6.6	110.0
6.8	123.0
7.0	120.0
7.2	120.0
7.4	115.0
7.6	110.0
7.8	107.0
8.0	104.0
8.2	117.0
8.4	132.0
8.6	114.0
8.8	132.0
9.0	128.0
9.2	134.0
9.4	134.0
9.6	132.0
9.8	148.0
10.0	123.0
10.2	119.0
10.4	147.0
10.6	121.0
10.8	130.0
11.0	123.0
11.2	113.0
11.4	135.0
11.6	138.0
11.8	130.0
12.0	127.0
12.2	144.0
12.4	124.0
12.6	142.0
12.8	147.0
13.0	126.0
13.2	136.0
13.4	141.0
13.6	120.0
13.8	130.0
14.0	123.0
14.2	136.0
14.4	130.0
14.6	118.0
14.8	121.0
15.0	110.0
15.2	143.0
15.4	119.0
15.6	124.0
15.8	116.0
16.0	147.0
16.2	150.0
16.4	130.0
16.6	139.0
16.8	123.0
17.0	106.0
17.2	121.0
17.4	135.0
17.6	118.0
17.8	113.0
18.0	124.0
18.2	108.0
18.4	113.0
18.6	111.0
18.8	136.0
19.0	125.0
19.2	117.0
19.4	119.0
19.6	105.0
19.8	112.0
20.0	108.0
