Distance (mm)	Counts
0.0	72.0
0.2	91.0
0.4	87.0
0.6	85.0
0.8	99.0
1.0	99.0
1.2	83.0
1.4	109.0
1.6	106.0
1.8	123.0
2.0	89.0
2.2	97.0
2.4	80.0
2.6	95.0
2.8	100.0
3.0	97.0
3.2	100.0
3.4	112.0
3.6	100.0
3.8	120.0
4.0	102.0
4.2	110.0
4.4	107.0
4.6	113.0
4.8	116.0
5.0	104.0
5.2	121.0
5.4	94.0
5.6	113.0
5.8	117.0
6.0	127.0
6.2	118.0
6.4	102.0
6.6	124.0
6.8	111.0
7.0	113.0
7.2	137.0
7.4	106.0
7.6	117.0
7.8	129.0
8.0	109.0
8.2	118.0
8.4	96.0
8.6	132.0
8.8	126.0
9.0	116.0
9.2	115.0
9.4	138.0
9.6	130.0
9.8	134.0
10.0	123.0
10.2	109.0
10.4	133.0
10.6	128.0
10.8	119.0
11.0	126.0
11.2	103.0
11.4	133.0
11.6	137.0
11.8	116.0
12.0	153.0
12.2	116.0
12.4	141.0
12.6	132.0
12.8	147.0
13.0	132.0
13.2	118.0
13.4	122.0
13.6	119.0
13.8	129.0
14.0	139.0
14.2	114.0
14.4	120.0
14.6	128.0
14.8	144.0
15.0	125.0
15.2	130.0
15.4	126.0
15.6	143.0
15.8	134.0
16.0	111.0
16.2	124.0
16.4	153.0
16.6	134.0
16.8	116.0
17.0	127.0
17.2	121.0
17.4	123.0
17.6	89.0
17.8	122.0
18.0	143.0
18.2	117.0
18.4	147.0
18.6	148.0
18.8	113.0
19.0	111.0
19.2	120.0
19.4	100.0
19.6	131.0
19.8	125.0
20.0	112.0
