Distance (mm)	Counts
0.0	92.0
0.2	93.0
0.4	91.0
0.6	85.0
0.8	96.0
1.0	100.0
1.2	115.0
1.4	104.0
1.6	109.0
1.8	90.0
2.0	98.0
2.2	92.0
2.4	119.0
2.6	103.0
2.8	97.0
3.0	81.0
3.2	96.0
3.4	87.0
3.6	123.0
3.8	132.0
4.0	96.0
4.2	111.0
4.4	109.0
4.6	109.0
4.8	96.0
5.0	112.0
5.2	140.0
5.4	124.0
5.6	116.0
5.8	98.0
6.0	97.0
6.2	120.0
6.4	114.0
6.6	140.0
6.8	121.0
7.0	100.0
7.2	99.0
7.4	103.0
7.6	118.0
7.8	127.0
8.0	116.0
8.2	136.0
8.4	108.0
8.6	136.0
8.8	105.0
9.0	139.0
9.2	127.0
9.4	113.0
9.6	137.0
9.8	137.0
10.0	146.0
10.2	136.0
10.4	141.0
10.6	127.0
10.8	131.0
11.0	145.0
11.2	133.0
11.4	134.0
11.6	135.0
11.8	127.0
12.0	133.0
12.2	131.0
12.4	121.0
12.6	115.0
12.8	146.0
13.0	147.0
13.2	146.0
13.4	135.0
13.6	127.0
13.8	139.0
14.0	143.0
14.2	115.0
14.4	137.0
14.6	125.0
14.8	131.0
15.0	130.0
15.2	140.0
15.4	113.0
15.6	127.0
15.8	111.0
16.0	124.0
16.2	128.0
16.4	118.0
16.6	128.0
16.8	116.0
17.0	114.0
17.2	130.0
17.4	103.0
17.6	126.0
17.8	140.0
18.0	119.0
18.2	127.0
18.4	115.0
18.6	105.0
18.8	151.0
19.0	125.0
19.2	123.0
19.4	116.0
19.6	114.0
19.8	123.0
20.0	112.0
