Distance (mm)	Counts
0.0	110.0
0.2	80.0
0.4	91.0
0.6	94.0
0.8	91.0
1.0	109.0
1.2	111.0
1.4	98.0
1.6	78.0
1.8	98.0
2.0	94.0
2.2	112.0
2.4	89.0
2.6	98.0
2.8	105.0
3.0	79.0
3.2	100.0
3.4	86.0
3.6	107.0
3.8	107.0
4.0	126.0
4.2	100.0
4.4	106.0
4.6	99.0
4.8	85.0
5.0	110.0
5.2	108.0
5.4	113.0
5.6	106.0
5.8	130.0
6.0	125.0
6.2	85.0
6.4	116.0
6.6	111.0
6.8	111.0
7.0	100.0
7.2	106.0
7.4	113.0
7.6	103.0
7.8	106.0
8.0	114.0
8.2	110.0
8.4	111.0
8.6	119.0
8.8	128.0
9.0	128.0
9.2	125.0
9.4	131.0
9.6	117.0
9.8	131.0
10.0	118.0
10.2	131.0
10.4	117.0
10.6	131.0
10.8	126.0
11.0	121.0
11.2	135.0
11.4	113.0
11.6	128.0
11.8	118.0
12.0	112.0
12.2	120.0
12.4	118.0
12.6	131.0
12.8	124.0
13.0	145.0
13.2	130.0
13.4	103.0
13.6	129.0
13.8	141.0
14.0	108.0
14.2	122.0
14.4	122.0
14.6	113.0
14.8	118.0
15.0	100.0
15.2	110.0
15.4	119.0
15.6	112.0
15.8	115.0
16.0	110.0
16.2	122.0
16.4	108.0
16.6	124.0
16.8	124.0
17.0	113.0
17.2	103.0
17.4	118.0
17.6	137.0
17.8	107.0
18.0	126.0
18.2	118.0
18.4	125.0
18.6	113.0
18.8	123.0
19.0	117.0
19.2	80.0
19.4	104.0
19.6	105.0
19.8	94.0
20.0	97.0
