Distance (mm)	Counts
0.0	77.0
0.2	92.0
0.4	95.0
0.6	100.0
0.8	112.0
1.0	84.0
1.2	91.0
1.4	106.0
1.6	77.0
1.8	72.0
2.0	96.0
2.2	95.0
2.4	103.0
2.6	99.0
2.8	87.0
3.0	100.0
3.2	114.0
3.4	111.0
3.6	98.0
3.8	101.0
4.0	101.0
4.2	104.0
4.4	89.0
4.6	125.0
4.8	120.0
5.0	106.0
5.2	100.0
5.4	120.0
5.6	123.0
5.8	104.0
6.0	115.0
6.2	111.0
6.4	106.0
6.6	137.0
6.8	118.0
7.0	138.0
7.2	130.0
7.4	129.0
7.6	107.0
7.8	110.0
8.0	137.0
8.2	114.0
8.4	120.0
8.6	125.0
8.8	108.0
9.0	117.0
9.2	127.0
9.4	142.0
9.6	104.0
9.8	136.0
10.0	142.0
10.2	129.0
10.4	115.0
10.6	122.0
10.8	138.0
11.0	131.0
11.2	138.0
11.4	135.0
11.6	135.0
11.8	129.0
12.0	134.0
12.2	141.0
12.4	152.0
12.6	131.0
12.8	128.0
13.0	114.0
13.2	134.0
13.4	143.0
13.6	142.0
13.8	110.0
14.0	122.0
14.2	130.0
14.4	127.0
14.6	138.0
14.8	143.0
15.0	133.0
15.2	125.0
15.4	146.0
15.6	147.0
15.8	125.0
16.0	117.0
16.2	136.0
16.4	119.0
16.6	117.0
16.8	130.0
17.0	123.0
17.2	117.0
17.4	121.0
17.6	110.0
17.8	99.0
18.0	125.0
18.2	122.0
18.4	140.0
18.6	119.0
18.8	100.0
19.0	130.0
19.2	120.0
19.4	103.0
19.6	141.0
19.8	112.0
20.0	102.0
