Distance (mm)	Counts
0.0	84.0
0.2	80.0
0.4	76.0
0.6	69.0
0.8	102.0
1.0	88.0
1.2	90.0
1.4	120.0
1.6	92.0
1.8	94.0
2.0	91.0
2.2	87.0
2.4	76.0
2.6	86.0
2.8	93.0
3.0	86.0
3.2	85.0
3.4	107.0
3.6	112.0
3.8	101.0
4.0	106.0
4.2	99.0
4.4	80.0
4.6	104.0
4.8	98.0
5.0	107.0
5.2	119.0
5.4	104.0
5.6	90.0
5.8	113.0
6.0	117.0
6.2	109.0
6.4	92.0
6.6	106.0
6.8	100.0
7.0	83.0
7.2	114.0
7.4	110.0
7.6	123.0
7.8	108.0
8.0	116.0
8.2	116.0
8.4	138.0
8.6	111.0
8.8	127.0
9.0	114.0
9.2	93.0
9.4	121.0
9.6	118.0
9.8	116.0
10.0	108.0
10.2	126.0
10.4	118.0
10.6	121.0
10.8	111.0
11.0	109.0
11.2	110.0
11.4	119.0
11.6	104.0
11.8	118.0
12.0	126.0
12.2	113.0
12.4	124.0
12.6	109.0
12.8	107.0
13.0	99.0
13.2	104.0
13.4	111.0
13.6	127.0
13.8	116.0
14.0	136.0
14.2	115.0
14.4	104.0
14.6	108.0
14.8	119.0
15.0	113.0
15.2	102.0
15.4	98.0
15.6	75.0
15.8	105.0
16.0	111.0
16.2	113.0
16.4	97.0
16.6	112.0
16.8	97.0
17.0	94.0
17.2	105.0
17.4	108.0
17.6	89.0
17.8	100.0
18.0	96.0
18.2	107.0
18.4	108.0
18.6	102.0
18.8	111.0
19.0	102.0
19.2	104.0
19.4	83.0
19.6	94.0
19.8	98.0
20.0	88.0
