Distance (mm)	Counts
0.0	99.0
0.2	75.0
0.4	95.0
0.6	104.0
0.8	97.0
1.0	88.0
1.2	94.0
1.4	88.0
1.6	81.0
1.8	78.0
2.0	76.0
2.2	90.0
2.4	92.0
2.6	99.0
2.8	96.0
3.0	97.0
3.2	97.0
3.4	109.0
3.6	104.0
3.8	87.0
4.0	116.0
4.2	100.0
4.4	79.0
4.6	92.0
4.8	88.0
5.0	101.0
5.2	120.0
5.4	98.0
5.6	109.0
5.8	100.0
6.0	118.0
6.2	102.0
6.4	105.0
6.6	95.0
6.8	97.0
7.0	101.0
7.2	110.0
7.4	120.0
7.6	109.0
7.8	116.0
8.0	107.0
8.2	125.0
8.4	126.0
8.6	121.0
8.8	105.0
9.0	112.0
9.2	108.0
9.4	116.0
9.6	107.0
9.8	108.0
10.0	111.0
10.2	122.0
10.4	121.0
10.6	116.0
10.8	100.0
11.0	120.0
11.2	118.0
11.4	121.0
11.6	116.0
11.8	112.0
12.0	99.0
12.2	111.0
12.4	120.0
12.6	103.0
12.8	112.0
13.0	123.0
13.2	110.0
13.4	129.0
13.6	121.0
13.8	122.0
14.0	120.0
14.2	133.0
14.4	131.0
14.6	107.0
14.8	103.0
15.0	108.0
15.2	138.0
15.4	111.0
15.6	114.0
15.8	104.0
16.0	119.0
16.2	109.0
16.4	102.0
16.6	99.0
16.8	94.0
17.0	108.0
17.2	95.0
17.4	114.0
17.6	87.0
17.8	103.0
18.0	107.0
18.2	119.0
18.4	116.0
18.6	106.0
18.8	101.0
19.0	100.0
19.2	94.0
19.4	91.0
19.6	96.0
19.8	98.0
20.0	89.0
