Distance (mm)	Counts
0.0	112.0
0.2	92.0
0.4	95.0
0.6	106.0
0.8	81.0
1.0	87.0
1.2	90.0
1.4	84.0
1.6	95.0
1.8	86.0
2.0	96.0
2.2	88.0
2.4	86.0
2.6	93.0
2.8	84.0
3.0	94.0
3.2	111.0
3.4	100.0
3.6	105.0
3.8	105.0
4.0	102.0
4.2	101.0
4.4	83.0
4.6	96.0
4.8	98.0
5.0	92.0
5.2	103.0
5.4	90.0
5.6	110.0
5.8	103.0
6.0	110.0
6.2	106.0
6.4	83.0
6.6	89.0
6.8	115.0
7.0	102.0
7.2	105.0
7.4	111.0
7.6	124.0
7.8	116.0
8.0	98.0
8.2	101.0
8.4	88.0
8.6	95.0
8.8	104.0
9.0	110.0
9.2	102.0
9.4	116.0
9.6	109.0
9.8	113.0
10.0	98.0
10.2	120.0
10.4	128.0
10.6	100.0
10.8	104.0
11.0	122.0
11.2	101.0
11.4	109.0
11.6	119.0
11.8	91.0
12.0	98.0
12.2	118.0
12.4	97.0
12.6	105.0
12.8	100.0
13.0	97.0
13.2	121.0
13.4	119.0
13.6	101.0
13.8	102.0
14.0	116.0
14.2	114.0
14.4	112.0
14.6	92.0
14.8	110.0
15.0	97.0
15.2	94.0
15.4	113.0
15.6	102.0
15.8	106.0
16.0	116.0
16.2	107.0
16.4	109.0
16.6	95.0
16.8	101.0
17.0	102.0
17.2	97.0
17.4	80.0
17.6	96.0
17.8	117.0
18.0	85.0
18.2	111.0
18.4	95.0
18.6	101.0
18.8	108.0
19.0	80.0
19.2	104.0
19.4	89.0
19.6	79.0
19.8	84.0
20.0	91.0
