Distance (mm)	Counts
0.0	101.0
0.2	93.0
0.4	94.0
0.6	87.0
0.8	80.0
1.0	99.0
1.2	82.0
1.4	91.0
1.6	87.0
1.8	103.0
2.0	119.0
2.2	96.0
2.4	110.0
2.6	101.0
2.8	110.0
3.0	101.0
3.2	96.0
3.4	89.0
3.6	105.0
3.8	85.0
4.0	108.0
4.2	108.0
4.4	99.0
4.6	111.0
4.8	107.0
5.0	130.0
5.2	114.0
5.4	108.0
5.6	99.0
5.8	105.0
6.0	98.0
6.2	109.0
6.4	117.0
6.6	115.0
6.8	98.0
7.0	114.0
7.2	106.0
7.4	127.0
7.6	104.0
7.8	121.0
8.0	113.0
8.2	120.0
8.4	110.0
8.6	126.0
8.8	112.0
9.0	131.0
9.2	122.0
9.4	131.0
9.6	158.0
9.8	149.0
10.0	134.0
10.2	114.0
10.4	146.0
10.6	134.0
10.8	117.0
11.0	115.0
11.2	142.0
11.4	137.0
11.6	110.0
11.8	153.0
12.0	128.0
12.2	134.0
12.4	142.0
12.6	134.0
12.8	120.0
13.0	141.0
13.2	133.0
13.4	132.0
13.6	132.0
13.8	128.0
14.0	129.0
14.2	118.0
14.4	123.0
14.6	107.0
14.8	123.0
15.0	109.0
15.2	116.0
15.4	114.0
15.6	115.0
15.8	130.0
16.0	118.0
16.2	123.0
16.4	134.0
16.6	109.0
16.8	127.0
17.0	104.0
17.2	112.0
17.4	139.0
17.6	112.0
17.8	109.0
18.0	117.0
18.2	105.0
18.4	120.0
18.6	108.0
18.8	112.0
19.0	130.0
19.2	123.0
19.4	108.0
19.6	106.0
19.8	92.0
20.0	108.0
