Distance (mm)	Counts
0.0	93.0
0.2	95.0
0.4	95.0
0.6	83.0
0.8	100.0
1.0	97.0
1.2	95.0
1.4	116.0
1.6	102.0
1.8	99.0
2.0	103.0
2.2	100.0
2.4	104.0
2.6	91.0
2.8	79.0
3.0	133.0
3.2	89.0
3.4	108.0
3.6	105.0
3.8	96.0
4.0	122.0
4.2	120.0
4.4	101.0
4.6	130.0
4.8	110.0
5.0	115.0
5.2	91.0
5.4	117.0
5.6	110.0
5.8	112.0
6.0	112.0
6.2	125.0
6.4	119.0
6.6	122.0
6.8	107.0
7.0	141.0
7.2	131.0
7.4	109.0
7.6	119.0
7.8	106.0
8.0	117.0
8.2	124.0
8.4	112.0
8.6	131.0
8.8	138.0
9.0	108.0
9.2	121.0
9.4	126.0
9.6	146.0
9.8	124.0
10.0	139.0
10.2	141.0
10.4	126.0
10.6	121.0
10.8	133.0
11.0	132.0
11.2	126.0
11.4	133.0
11.6	148.0
11.8	127.0
12.0	146.0
12.2	126.0
12.4	142.0
12.6	134.0
12.8	153.0
13.0	103.0
13.2	132.0
13.4	110.0
13.6	119.0
13.8	117.0
14.0	141.0
14.2	115.0
14.4	151.0
14.6	130.0
14.8	135.0
15.0	147.0
15.2	127.0
15.4	126.0
15.6	111.0
15.8	126.0
16.0	126.0
16.2	117.0
16.4	126.0
16.6	128.0
16.8	125.0
17.0	133.0
17.2	136.0
17.4	142.0
17.6	131.0
17.8	109.0
18.0	125.0
18.2	109.0
18.4	123.0
18.6	101.0
18.8	119.0
19.0	108.0
19.2	119.0
19.4	113.0
19.6	103.0
19.8	103.0
20.0	101.0
