Distance (mm)	Counts
0.0	101.0
0.2	73.0
0.4	100.0
0.6	103.0
0.8	98.0
1.0	105.0
1.2	86.0
1.4	110.0
1.6	98.0
1.8	109.0
2.0	110.0
2.2	101.0
2.4	89.0
2.6	99.0
2.8	93.0
3.0	94.0
3.2	87.0
3.4	108.0
3.6	96.0
3.8	94.0
4.0	106.0
4.2	108.0
4.4	109.0
4.6	105.0
4.8	119.0
5.0	106.0
5.2	117.0
5.4	119.0
5.6	111.0
5.8	88.0
6.0	125.0
6.2	111.0
6.4	110.0
6.6	131.0
6.8	100.0
7.0	126.0
7.2	122.0
7.4	103.0
7.6	125.0
7.8	127.0
8.0	112.0
8.2	127.0
8.4	144.0
8.6	115.0
8.8	119.0
9.0	111.0
9.2	104.0
9.4	116.0
9.6	141.0
9.8	133.0
10.0	135.0
10.2	148.0
10.4	116.0
10.6	113.0
10.8	123.0
11.0	138.0
11.2	125.0
11.4	121.0
11.6	145.0
11.8	130.0
12.0	133.0
12.2	133.0
12.4	121.0
12.6	130.0
12.8	133.0
13.0	147.0
13.2	160.0
13.4	128.0
13.6	140.0
13.8	120.0
14.0	114.0
14.2	138.0
14.4	129.0
14.6	144.0
14.8	105.0
15.0	117.0
15.2	135.0
15.4	114.0
15.6	128.0
15.8	119.0
16.0	111.0
16.2	138.0
16.4	133.0
16.6	130.0
16.8	115.0
17.0	134.0
17.2	146.0
17.4	130.0
17.6	127.0
17.8	116.0
18.0	114.0
18.2	118.0
18.4	114.0
18.6	123.0
18.8	113.0
19.0	130.0
19.2	111.0
19.4	128.0
19.6	102.0
19.8	109.0
20.0	120.0
