Distance (mm)	Counts
0.0	84.0
0.2	94.0
0.4	90.0
0.6	94.0
0.8	102.0
1.0	78.0
1.2	82.0
1.4	101.0
1.6	107.0
1.8	110.0
2.0	102.0
2.2	98.0
2.4	93.0
2.6	106.0
2.8	91.0
3.0	100.0
3.2	91.0
3.4	104.0
3.6	104.0
3.8	87.0
4.0	106.0
4.2	92.0
4.4	101.0
4.6	98.0
4.8	121.0
5.0	111.0
5.2	131.0
5.4	108.0
5.6	134.0
5.8	106.0
6.0	104.0
6.2	100.0
6.4	118.0
6.6	118.0
6.8	118.0
7.0	98.0
7.2	122.0
7.4	131.0
7.6	129.0
7.8	124.0
8.0	108.0
8.2	137.0
8.4	119.0
8.6	115.0
8.8	130.0
9.0	132.0
9.2	122.0
9.4	110.0
9.6	117.0
9.8	141.0
10.0	106.0
10.2	120.0
10.4	122.0
10.6	119.0
10.8	137.0
11.0	122.0
11.2	134.0
11.4	111.0
11.6	129.0
11.8	110.0
12.0	114.0
12.2	113.0
12.4	113.0
12.6	124.0
12.8	133.0
13.0	137.0
13.2	109.0
13.4	137.0
13.6	138.0
13.8	120.0
14.0	111.0
14.2	113.0
14.4	115.0
14.6	128.0
14.8	120.0
15.0	119.0
15.2	111.0
15.4	129.0
15.6	119.0
15.8	108.0
16.0	115.0
16.2	121.0
16.4	124.0
16.6	114.0
16.8	103.0
17.0	116.0
17.2	96.0
17.4	102.0
17.6	120.0
17.8	106.0
18.0	114.0
18.2	113.0
18.4	86.0
18.6	114.0
18.8	97.0
19.0	101.0
19.2	104.0
19.4	106.0
19.6	94.0
19.8	101.0
20.0	88.0
