Distance (mm)	Counts
0.0	86.0
0.2	80.0
0.4	81.0
0.6	90.0
0.8	99.0
1.0	76.0
1.2	92.0
1.4	84.0
1.6	79.0
1.8	85.0
2.0	82.0
2.2	81.0
2.4	101.0
2.6	103.0
2.8	96.0
3.0	94.0
3.2	95.0
3.4	90.0
3.6	104.0
3.8	112.0
4.0	105.0
4.2	103.0
4.4	96.0
4.6	97.0
4.8	127.0
5.0	87.0
5.2	94.0
5.4	99.0
5.6	79.0
5.8	107.0
6.0	115.0
6.2	108.0
6.4	104.0
6.6	108.0
6.8	121.0
7.0	116.0
7.2	111.0
7.4	107.0
7.6	116.0
7.8	120.0
8.0	106.0
8.2	128.0
8.4	113.0
8.6	113.0
8.8	115.0
9.0	126.0
9.2	109.0
9.4	116.0
9.6	110.0
9.8	114.0
10.0	111.0
10.2	97.0
10.4	114.0
10.6	120.0
10.8	120.0
11.0	105.0
11.2	106.0
11.4	112.0
11.6	115.0
11.8	118.0
12.0	112.0
12.2	97.0
12.4	120.0
12.6	107.0
12.8	100.0
13.0	112.0
13.2	109.0
13.4	110.0
13.6	103.0
13.8	123.0
14.0	123.0
14.2	113.0
14.4	120.0
14.6	122.0
14.8	115.0
15.0	104.0
15.2	104.0
15.4	108.0
15.6	101.0
15.8	120.0
16.0	115.0
16.2	113.0
16.4	103.0
16.6	107.0
16.8	106.0
17.0	100.0
17.2	107.0
17.4	115.0
17.6	99.0
17.8	126.0
18.0	94.0
18.2	106.0
18.4	106.0
18.6	103.0
18.8	90.0
19.0	105.0
19.2	101.0
19.4	100.0
19.6	101.0
19.8	102.0
20.0	97.0
