Distance (mm)	Counts
0.0	224.0
0.2	277.0
0.4	300.0
0.6	265.0
0.8	276.0
1.0	303.0
1.2	280.0
1.4	304.0
1.6	317.0
1.8	313.0
2.0	311.0
2.2	308.0
2.4	345.0
2.6	383.0
2.8	372.0
3.0	381.0
3.2	389.0
3.4	423.0
3.6	391.0
3.8	437.0
4.0	463.0
4.2	448.0
4.4	485.0
4.6	419.0
4.8	496.0
5.0	535.0
5.2	509.0
5.4	559.0
5.6	604.0
5.8	570.0
6.0	559.0
6.2	599.0
6.4	690.0
6.6	750.0
6.8	768.0
7.0	901.0
7.2	980.0
7.4	1054.0
7.6	1238.0
7.8	1355.0
8.0	1410.0
8.2	1534.0
8.4	1599.0
8.6	1781.0
8.8	1745.0
9.0	1905.0
9.2	1969.0
9.4	2033.0
9.6	2097.0
9.8	2052.0
10.0	1991.0
10.2	1910.0
10.4	1883.0
10.6	1770.0
10.8	1726.0
11.0	1670.0
11.2	1616.0
11.4	1692.0
11.6	1685.0
11.8	1666.0
12.0	1754.0
12.2	1615.0
12.4	1775.0
12.6	1834.0
12.8	1894.0
13.0	1880.0
13.2	2012.0
13.4	2029.0
13.6	2144.0
13.8	2163.0
14.0	2113.0
14.2	2090.0
14.4	2000.0
14.6	1872.0
14.8	1790.0
15.0	1646.0
15.2	1584.0
15.4	1489.0
15.6	1354.0
15.8	1212.0
16.0	1240.0
16.2	1036.0
16.4	928.0
16.6	867.0
16.8	782.0
17.0	739.0
17.2	689.0
17.4	694.0
17.6	681.0
17.8	647.0
18.0	616.0
18.2	586.0
18.4	554.0
18.6	584.0
18.8	589.0
19.0	488.0
19.2	487.0
19.4	466.0
19.6	467.0
19.8	487.0
20.0	420.0
