Distance (mm)	Counts
0.0	200.0
0.2	214.0
0.4	247.0
0.6	238.0
0.8	234.0
1.0	266.0
1.2	255.0
1.4	250.0
1.6	274.0
1.8	275.0
2.0	273.0
2.2	264.0
2.4	286.0
2.6	305.0
2.8	320.0
3.0	288.0
3.2	296.0
3.4	337.0
3.6	336.0
3.8	347.0
4.0	366.0
4.2	350.0
4.4	390.0
4.6	412.0
4.8	413.0
5.0	399.0
5.2	436.0
5.4	417.0
5.6	457.0
5.8	422.0
6.0	497.0
6.2	509.0
6.4	534.0
6.6	535.0
6.8	542.0
7.0	591.0
7.2	583.0
7.4	605.0
7.6	611.0
7.8	631.0
8.0	619.0
8.2	726.0
8.4	736.0
8.6	745.0
8.8	750.0
9.0	810.0
9.2	778.0
9.4	830.0
9.6	969.0
9.8	991.0
10.0	1086.0
10.2	1216.0
10.4	1348.0
10.6	1507.0
10.8	1637.0
11.0	1807.0
11.2	1896.0
11.4	2240.0
11.6	2480.0
11.8	2568.0
12.0	2749.0
12.2	2929.0
12.4	2959.0
12.6	3131.0
12.8	3225.0
13.0	3191.0
13.2	3202.0
13.4	3137.0
13.6	3133.0
13.8	2976.0
14.0	2944.0
14.2	2717.0
14.4	2571.0
14.6	2329.0
14.8	2093.0
15.0	2001.0
15.2	1822.0
15.4	1621.0
15.6	1511.0
15.8	1336.0
16.0	1188.0
16.2	1044.0
16.4	1052.0
16.6	892.0
16.8	900.0
17.0	811.0
17.2	806.0
17.4	785.0
17.6	807.0
17.8	727.0
18.0	678.0
18.2	681.0
18.4	668.0
18.6	674.0
18.8	661.0
19.0	632.0
19.2	537.0
19.4	626.0
19.6	574.0
19.8	564.0
20.0	501.0
