Distance (mm)	Counts
0.0	247.0
0.2	256.0
0.4	279.0
0.6	279.0
0.8	287.0
1.0	284.0
1.2	302.0
1.4	332.0
1.6	317.0
1.8	337.0
2.0	329.0
2.2	372.0
2.4	361.0
2.6	393.0
2.8	364.0
3.0	406.0
3.2	416.0
3.4	398.0
3.6	385.0
3.8	442.0
4.0	419.0
4.2	458.0
4.4	498.0
4.6	505.0
4.8	467.0
5.0	501.0
5.2	565.0
5.4	533.0
5.6	598.0
5.8	587.0
6.0	651.0
6.2	668.0
6.4	727.0
6.6	755.0
6.8	931.0
7.0	1063.0
7.2	1126.0
7.4	1207.0
7.6	1372.0
7.8	1461.0
8.0	1552.0
8.2	1723.0
8.4	1820.0
8.6	1889.0
8.8	1945.0
9.0	2038.0
9.2	2010.0
9.4	1955.0
9.6	1936.0
9.8	1837.0
10.0	1780.0
10.2	1765.0
10.4	1730.0
10.6	1599.0
10.8	1622.0
11.0	1450.0
11.2	1462.0
11.4	1429.0
11.6	1398.0
11.8	1449.0
12.0	1629.0
12.2	1496.0
12.4	1627.0
12.6	1751.0
12.8	1905.0
13.0	1945.0
13.2	1990.0
13.4	2006.0
13.6	2067.0
13.8	2110.0
14.0	2132.0
14.2	2020.0
14.4	1928.0
14.6	1942.0
14.8	1766.0
15.0	1700.0
15.2	1567.0
15.4	1414.0
15.6	1370.0
15.8	1205.0
16.0	1148.0
16.2	924.0
16.4	919.0
16.6	800.0
16.8	729.0
17.0	734.0
17.2	644.0
17.4	604.0
17.6	586.0
17.8	596.0
18.0	533.0
18.2	582.0
18.4	532.0
18.6	534.0
18.8	479.0
19.0	483.0
19.2	502.0
19.4	474.0
19.6	486.0
19.8	465.0
20.0	440.0
