Distance (mm)	Counts
0.0	241.0
0.2	241.0
0.4	239.0
0.6	228.0
0.8	245.0
1.0	267.0
1.2	278.0
1.4	273.0
1.6	284.0
1.8	295.0
2.0	280.0
2.2	258.0
2.4	333.0
2.6	277.0
2.8	330.0
3.0	350.0
3.2	286.0
3.4	323.0
3.6	365.0
3.8	358.0
4.0	367.0
4.2	371.0
4.4	390.0
4.6	393.0
4.8	397.0
5.0	479.0
5.2	482.0
5.4	459.0
5.6	481.0
5.8	524.0
6.0	545.0
6.2	551.0
6.4	538.0
6.6	547.0
6.8	594.0
7.0	577.0
7.2	598.0
7.4	639.0
7.6	632.0
7.8	660.0
8.0	744.0
8.2	767.0
8.4	771.0
8.6	809.0
8.8	923.0
9.0	979.0
9.2	1126.0
9.4	1272.0
9.6	1386.0
9.8	1485.0
10.0	1612.0
10.2	1715.0
10.4	1871.0
10.6	1975.0
10.8	1999.0
11.0	2137.0
11.2	2308.0
11.4	2470.0
11.6	2328.0
11.8	2597.0
12.0	2645.0
12.2	2697.0
12.4	2656.0
12.6	2791.0
12.8	2788.0
13.0	2742.0
13.2	2784.0
13.4	2691.0
13.6	2698.0
13.8	2625.0
14.0	2410.0
14.2	2336.0
14.4	2211.0
14.6	2031.0
14.8	1940.0
15.0	1802.0
15.2	1752.0
15.4	1559.0
15.6	1404.0
15.8	1325.0
16.0	1200.0
16.2	1100.0
16.4	1032.0
16.6	899.0
16.8	795.0
17.0	782.0
17.2	764.0
17.4	752.0
17.6	746.0
17.8	690.0
18.0	697.0
18.2	662.0
18.4	619.0
18.6	591.0
18.8	658.0
19.0	612.0
19.2	563.0
19.4	586.0
19.6	532.0
19.8	506.0
20.0	525.0
