Distance (mm)	Counts
0.0	222.0
0.2	186.0
0.4	203.0
0.6	219.0
0.8	211.0
1.0	223.0
1.2	240.0
1.4	223.0
1.6	243.0
1.8	243.0
2.0	266.0
2.2	270.0
2.4	281.0
2.6	291.0
2.8	282.0
3.0	269.0
3.2	306.0
3.4	299.0
3.6	322.0
3.8	323.0
4.0	340.0
4.2	311.0
4.4	389.0
4.6	353.0
4.8	335.0
5.0	424.0
5.2	408.0
5.4	411.0
5.6	455.0
5.8	420.0
6.0	474.0
6.2	449.0
6.4	463.0
6.6	468.0
6.8	529.0
7.0	530.0
7.2	597.0
7.4	565.0
7.6	628.0
7.8	585.0
8.0	645.0
8.2	660.0
8.4	660.0
8.6	682.0
8.8	698.0
9.0	690.0
9.2	716.0
9.4	822.0
9.6	727.0
9.8	833.0
10.0	878.0
10.2	863.0
10.4	1000.0
10.6	1063.0
10.8	1254.0
11.0	1417.0
11.2	1501.0
11.4	1855.0
11.6	2104.0
11.8	2367.0
12.0	2512.0
12.2	2630.0
12.4	2873.0
12.6	3001.0
12.8	3195.0
13.0	3366.0
13.2	3396.0
13.4	3503.0
13.6	3447.0
13.8	3304.0
14.0	3295.0
14.2	3046.0
14.4	2978.0
14.6	2836.0
14.8	2497.0
15.0	2252.0
15.2	2077.0
15.4	1922.0
15.6	1740.0
15.8	1450.0
16.0	1276.0
16.2	1156.0
16.4	1056.0
16.6	934.0
16.8	900.0
17.0	908.0
17.2	839.0
17.4	836.0
17.6	838.0
17.8	762.0
18.0	695.0
18.2	724.0
18.4	703.0
18.6	713.0
18.8	721.0
19.0	649.0
19.2	688.0
19.4	638.0
19.6	591.0
19.8	580.0
20.0	614.0
