Distance (mm)	Counts
0.0	250.0
0.2	275.0
0.4	283.0
0.6	253.0
0.8	309.0
1.0	288.0
1.2	273.0
1.4	296.0
1.6	323.0
1.8	282.0
2.0	305.0
2.2	313.0
2.4	331.0
2.6	347.0
2.8	354.0
3.0	377.0
3.2	324.0
3.4	400.0
3.6	413.0
3.8	409.0
4.0	435.0
4.2	435.0
4.4	458.0
4.6	460.0
4.8	499.0
5.0	513.0
5.2	492.0
5.4	505.0
5.6	511.0
5.8	559.0
6.0	547.0
6.2	591.0
6.4	613.0
6.6	639.0
6.8	678.0
7.0	715.0
7.2	722.0
7.4	864.0
7.6	912.0
7.8	1051.0
8.0	1142.0
8.2	1278.0
8.4	1420.0
8.6	1556.0
8.8	1635.0
9.0	1699.0
9.2	1838.0
9.4	1980.0
9.6	1950.0
9.8	1956.0
10.0	2008.0
10.2	2067.0
10.4	2036.0
10.6	2032.0
10.8	1938.0
11.0	1948.0
11.2	1868.0
11.4	1941.0
11.6	1948.0
11.8	1963.0
12.0	1925.0
12.2	1836.0
12.4	1979.0
12.6	1974.0
12.8	1991.0
13.0	2056.0
13.2	2154.0
13.4	2075.0
13.6	2236.0
13.8	2161.0
14.0	2185.0
14.2	2153.0
14.4	2047.0
14.6	1935.0
14.8	1891.0
15.0	1778.0
15.2	1623.0
15.4	1526.0
15.6	1388.0
15.8	1291.0
16.0	1168.0
16.2	1024.0
16.4	1001.0
16.6	879.0
16.8	798.0
17.0	775.0
17.2	708.0
17.4	714.0
17.6	659.0
17.8	619.0
18.0	592.0
18.2	585.0
18.4	648.0
18.6	569.0
18.8	553.0
19.0	515.0
19.2	520.0
19.4	506.0
19.6	534.0
19.8	482.0
20.0	474.0
