Distance (mm)	Counts
0.0	244.0
0.2	260.0
0.4	273.0
0.6	254.0
0.8	264.0
1.0	292.0
1.2	282.0
1.4	288.0
1.6	308.0
1.8	348.0
2.0	300.0
2.2	318.0
2.4	342.0
2.6	396.0
2.8	362.0
3.0	396.0
3.2	395.0
3.4	405.0
3.6	419.0
3.8	440.0
4.0	415.0
4.2	430.0
4.4	454.0
4.6	492.0
4.8	503.0
5.0	527.0
5.2	556.0
5.4	530.0
5.6	577.0
5.8	587.0
6.0	579.0
6.2	675.0
6.4	661.0
6.6	758.0
6.8	855.0
7.0	954.0
7.2	1074.0
7.4	1184.0
7.6	1312.0
7.8	1453.0
8.0	1489.0
8.2	1662.0
8.4	1732.0
8.6	1857.0
8.8	1909.0
9.0	2000.0
9.2	1990.0
9.4	1969.0
9.6	1963.0
9.8	1979.0
10.0	1908.0
10.2	1765.0
10.4	1739.0
10.6	1619.0
10.8	1582.0
11.0	1552.0
11.2	1511.0
11.4	1540.0
11.6	1489.0
11.8	1579.0
12.0	1508.0
12.2	1597.0
12.4	1677.0
12.6	1721.0
12.8	1869.0
13.0	1904.0
13.2	1927.0
13.4	2046.0
13.6	2082.0
13.8	2131.0
14.0	2105.0
14.2	2115.0
14.4	1984.0
14.6	1936.0
14.8	1778.0
15.0	1724.0
15.2	1632.0
15.4	1578.0
15.6	1342.0
15.8	1240.0
16.0	1127.0
16.2	1033.0
16.4	917.0
16.6	818.0
16.8	768.0
17.0	706.0
17.2	646.0
17.4	664.0
17.6	585.0
17.8	589.0
18.0	552.0
18.2	545.0
18.4	538.0
18.6	504.0
18.8	483.0
19.0	501.0
19.2	504.0
19.4	450.0
19.6	448.0
19.8	439.0
20.0	441.0
