Distance (mm)	Counts
0.0	259.0
0.2	290.0
0.4	255.0
0.6	283.0
0.8	278.0
1.0	281.0
1.2	313.0
1.4	313.0
1.6	342.0
1.8	315.0
2.0	358.0
2.2	354.0
2.4	394.0
2.6	386.0
2.8	392.0
3.0	411.0
3.2	381.0
3.4	402.0
3.6	414.0
3.8	436.0
4.0	470.0
4.2	438.0
4.4	497.0
4.6	470.0
4.8	542.0
5.0	544.0
5.2	541.0
5.4	549.0
5.6	587.0
5.8	634.0
6.0	652.0
6.2	740.0
6.4	810.0
6.6	957.0
6.8	1050.0
7.0	1113.0
7.2	1364.0
7.4	1399.0
7.6	1500.0
7.8	1544.0
8.0	1654.0
8.2	1765.0
8.4	1812.0
8.6	1956.0
8.8	1816.0
9.0	1926.0
9.2	1843.0
9.4	1841.0
9.6	1839.0
9.8	1736.0
10.0	1659.0
10.2	1494.0
10.4	1442.0
10.6	1426.0
10.8	1310.0
11.0	1373.0
11.2	1282.0
11.4	1221.0
11.6	1329.0
11.8	1382.0
12.0	1359.0
12.2	1562.0
12.4	1608.0
12.6	1703.0
12.8	1804.0
13.0	1864.0
13.2	1875.0
13.4	1980.0
13.6	2081.0
13.8	2040.0
14.0	2076.0
14.2	1974.0
14.4	1944.0
14.6	1844.0
14.8	1746.0
15.0	1644.0
15.2	1488.0
15.4	1408.0
15.6	1266.0
15.8	1225.0
16.0	1086.0
16.2	993.0
16.4	916.0
16.6	767.0
16.8	750.0
17.0	683.0
17.2	635.0
17.4	599.0
17.6	619.0
17.8	542.0
18.0	514.0
18.2	545.0
18.4	493.0
18.6	485.0
18.8	513.0
19.0	508.0
19.2	454.0
19.4	428.0
19.6	457.0
19.8	458.0
20.0	428.0
