Distance (mm)	Counts
0.0	203.0
0.2	231.0
0.4	217.0
0.6	212.0
0.8	220.0
1.0	233.0
1.2	230.0
1.4	256.0
1.6	229.0
1.8	246.0
2.0	271.0
2.2	263.0
2.4	263.0
2.6	272.0
2.8	288.0
3.0	300.0
3.2	309.0
3.4	297.0
3.6	299.0
3.8	352.0
4.0	321.0
4.2	316.0
4.4	360.0
4.6	375.0
4.8	393.0
5.0	377.0
5.2	373.0
5.4	373.0
5.6	451.0
5.8	433.0
6.0	446.0
6.2	511.0
6.4	445.0
6.6	544.0
6.8	558.0
7.0	551.0
7.2	589.0
7.4	586.0
7.6	577.0
7.8	617.0
8.0	638.0
8.2	680.0
8.4	759.0
8.6	682.0
8.8	701.0
9.0	746.0
9.2	766.0
9.4	835.0
9.6	783.0
9.8	836.0
10.0	863.0
10.2	952.0
10.4	1069.0
10.6	1148.0
10.8	1297.0
11.0	1519.0
11.2	1728.0
11.4	1902.0
11.6	2217.0
11.8	2403.0
12.0	2621.0
12.2	2821.0
12.4	2947.0
12.6	3209.0
12.8	3295.0
13.0	3391.0
13.2	3435.0
13.4	3413.0
13.6	3359.0
13.8	3214.0
14.0	2973.0
14.2	2993.0
14.4	2825.0
14.6	2618.0
14.8	2487.0
15.0	2269.0
15.2	1930.0
15.4	1854.0
15.6	1588.0
15.8	1423.0
16.0	1212.0
16.2	1153.0
16.4	1001.0
16.6	903.0
16.8	914.0
17.0	864.0
17.2	816.0
17.4	766.0
17.6	790.0
17.8	706.0
18.0	764.0
18.2	727.0
18.4	726.0
18.6	708.0
18.8	664.0
19.0	652.0
19.2	656.0
19.4	641.0
19.6	630.0
19.8	629.0
20.0	575.0
