Distance (mm)	Counts
0.0	226.0
0.2	214.0
0.4	230.0
0.6	217.0
0.8	227.0
1.0	241.0
1.2	279.0
1.4	274.0
1.6	273.0
1.8	266.0
2.0	296.0
2.2	299.0
2.4	282.0
2.6	297.0
2.8	295.0
3.0	303.0
3.2	307.0
3.4	327.0
3.6	373.0
3.8	379.0
4.0	390.0
4.2	369.0
4.4	396.0
4.6	419.0
4.8	426.0
5.0	420.0
5.2	428.0
5.4	470.0
5.6	495.0
5.8	513.0
6.0	533.0
6.2	551.0
6.4	513.0
6.6	525.0
6.8	644.0
7.0	570.0
7.2	591.0
7.4	684.0
7.6	690.0
7.8	684.0
8.0	667.0
8.2	697.0
8.4	753.0
8.6	761.0
8.8	828.0
9.0	864.0
9.2	967.0
9.4	1054.0
9.6	1191.0
9.8	1295.0
10.0	1450.0
10.2	1539.0
10.4	1766.0
10.6	1764.0
10.8	1976.0
11.0	2030.0
11.2	2194.0
11.4	2399.0
11.6	2471.0
11.8	2595.0
12.0	2781.0
12.2	2752.0
12.4	2833.0
12.6	2920.0
12.8	2949.0
13.0	2948.0
13.2	2835.0
13.4	2917.0
13.6	2760.0
13.8	2721.0
14.0	2598.0
14.2	2456.0
14.4	2316.0
14.6	2111.0
14.8	1950.0
15.0	1839.0
15.2	1640.0
15.4	1600.0
15.6	1416.0
15.8	1319.0
16.0	1224.0
16.2	1067.0
16.4	1037.0
16.6	922.0
16.8	888.0
17.0	804.0
17.2	801.0
17.4	741.0
17.6	713.0
17.8	695.0
18.0	693.0
18.2	690.0
18.4	640.0
18.6	634.0
18.8	604.0
19.0	608.0
19.2	608.0
19.4	595.0
19.6	547.0
19.8	507.0
20.0	495.0
