Distance (mm)	Counts
0.0	236.0
0.2	250.0
0.4	243.0
0.6	244.0
0.8	277.0
1.0	274.0
1.2	261.0
1.4	271.0
1.6	262.0
1.8	267.0
2.0	299.0
2.2	280.0
2.4	307.0
2.6	289.0
2.8	328.0
3.0	338.0
3.2	338.0
3.4	325.0
3.6	393.0
3.8	349.0
4.0	414.0
4.2	399.0
4.4	441.0
4.6	432.0
4.8	404.0
5.0	437.0
5.2	484.0
5.4	470.0
5.6	517.0
5.8	511.0
6.0	540.0
6.2	518.0
6.4	581.0
6.6	580.0
6.8	591.0
7.0	632.0
7.2	650.0
7.4	659.0
7.6	706.0
7.8	749.0
8.0	784.0
8.2	893.0
8.4	972.0
8.6	1073.0
8.8	1103.0
9.0	1362.0
9.2	1406.0
9.4	1559.0
9.6	1632.0
9.8	1756.0
10.0	1874.0
10.2	1896.0
10.4	2130.0
10.6	2061.0
10.8	2118.0
11.0	2154.0
11.2	2182.0
11.4	2351.0
11.6	2320.0
11.8	2469.0
12.0	2338.0
12.2	2461.0
12.4	2340.0
12.6	2359.0
12.8	2325.0
13.0	2384.0
13.2	2400.0
13.4	2382.0
13.6	2355.0
13.8	2296.0
14.0	2193.0
14.2	2225.0
14.4	2086.0
14.6	1925.0
14.8	1856.0
15.0	1779.0
15.2	1702.0
15.4	1566.0
15.6	1449.0
15.8	1327.0
16.0	1201.0
16.2	1132.0
16.4	1006.0
16.6	886.0
16.8	766.0
17.0	780.0
17.2	720.0
17.4	721.0
17.6	691.0
17.8	656.0
18.0	642.0
18.2	691.0
18.4	616.0
18.6	607.0
18.8	624.0
19.0	587.0
19.2	528.0
19.4	560.0
19.6	522.0
19.8	537.0
20.0	497.0
