Distance (mm)	Counts
0.0	129.0
0.2	124.0
0.4	128.0
0.6	127.0
0.8	102.0
1.0	116.0
1.2	134.0
1.4	119.0
1.6	132.0
1.8	123.0
2.0	143.0
2.2	140.0
2.4	132.0
2.6	143.0
2.8	131.0
3.0	129.0
3.2	138.0
3.4	152.0
3.6	169.0
3.8	166.0
4.0	181.0
4.2	150.0
4.4	152.0
4.6	184.0
4.8	183.0
5.0	179.0
5.2	171.0
5.4	181.0
5.6	198.0
5.8	176.0
6.0	202.0
6.2	170.0
6.4	172.0
6.6	181.0
6.8	218.0
7.0	214.0
7.2	245.0
7.4	262.0
7.6	290.0
7.8	337.0
8.0	410.0
8.2	530.0
8.4	585.0
8.6	600.0
8.8	565.0
9.0	471.0
9.2	416.0
9.4	343.0
9.6	320.0
9.8	297.0
10.0	242.0
10.2	236.0
10.4	264.0
10.6	251.0
10.8	241.0
11.0	259.0
11.2	254.0
11.4	249.0
11.6	258.0
11.8	253.0
12.0	237.0
12.2	268.0
12.4	250.0
12.6	238.0
12.8	241.0
13.0	286.0
13.2	295.0
13.4	315.0
13.6	429.0
13.8	497.0
14.0	580.0
14.2	653.0
14.4	584.0
14.6	536.0
14.8	452.0
15.0	405.0
15.2	349.0
15.4	283.0
15.6	271.0
15.8	237.0
16.0	199.0
16.2	211.0
16.4	214.0
16.6	184.0
16.8	188.0
17.0	212.0
17.2	230.0
17.4	201.0
17.6	163.0
17.8	175.0
18.0	161.0
18.2	162.0
18.4	167.0
18.6	149.0
18.8	134.0
19.0	155.0
19.2	180.0
19.4	146.0
19.6	155.0
19.8	150.0
20.0	168.0
