Distance (mm)	Counts
0.0	127.0
0.2	102.0
0.4	110.0
0.6	118.0
0.8	146.0
1.0	122.0
1.2	128.0
1.4	128.0
1.6	139.0
1.8	112.0
2.0	143.0
2.2	139.0
2.4	146.0
2.6	125.0
2.8	147.0
3.0	157.0
3.2	141.0
3.4	170.0
3.6	146.0
3.8	132.0
4.0	165.0
4.2	148.0
4.4	169.0
4.6	155.0
4.8	155.0
5.0	163.0
5.2	170.0
5.4	194.0
5.6	196.0
5.8	201.0
6.0	206.0
6.2	166.0
6.4	208.0
6.6	210.0
6.8	217.0
7.0	251.0
7.2	232.0
7.4	237.0
7.6	240.0
7.8	251.0
8.0	240.0
8.2	230.0
8.4	281.0
8.6	272.0
8.8	266.0
9.0	289.0
9.2	303.0
9.4	278.0
9.6	316.0
9.8	283.0
10.0	325.0
10.2	362.0
10.4	342.0
10.6	447.0
10.8	509.0
11.0	607.0
11.2	683.0
11.4	713.0
11.6	725.0
11.8	742.0
12.0	641.0
12.2	625.0
12.4	631.0
12.6	624.0
12.8	669.0
13.0	746.0
13.2	756.0
13.4	773.0
13.6	736.0
13.8	694.0
14.0	568.0
14.2	477.0
14.4	408.0
14.6	391.0
14.8	349.0
15.0	352.0
15.2	333.0
15.4	352.0
15.6	298.0
15.8	305.0
16.0	319.0
16.2	297.0
16.4	266.0
16.6	310.0
16.8	284.0
17.0	272.0
17.2	252.0
17.4	239.0
17.6	255.0
17.8	235.0
18.0	222.0
18.2	232.0
18.4	221.0
18.6	216.0
18.8	205.0
19.0	205.0
19.2	201.0
19.4	205.0
19.6	178.0
19.8	194.0
20.0	173.0
