Distance (mm)	Counts
0.0	123.0
0.2	115.0
0.4	103.0
0.6	103.0
0.8	132.0
1.0	124.0
1.2	120.0
1.4	117.0
1.6	141.0
1.8	158.0
2.0	121.0
2.2	126.0
2.4	145.0
2.6	120.0
2.8	152.0
3.0	139.0
3.2	138.0
3.4	140.0
3.6	145.0
3.8	173.0
4.0	127.0
4.2	138.0
4.4	139.0
4.6	162.0
4.8	132.0
5.0	154.0
5.2	160.0
5.4	192.0
5.6	172.0
5.8	170.0
6.0	168.0
6.2	192.0
6.4	168.0
6.6	234.0
6.8	226.0
7.0	212.0
7.2	208.0
7.4	222.0
7.6	217.0
7.8	248.0
8.0	247.0
8.2	207.0
8.4	267.0
8.6	245.0
8.8	251.0
9.0	263.0
9.2	287.0
9.4	265.0
9.6	275.0
9.8	305.0
10.0	300.0
10.2	310.0
10.4	296.0
10.6	332.0
10.8	320.0
11.0	330.0
11.2	347.0
11.4	338.0
11.6	405.0
11.8	431.0
12.0	542.0
12.2	697.0
12.4	861.0
12.6	1010.0
12.8	1088.0
13.0	1061.0
13.2	1084.0
13.4	1017.0
13.6	874.0
13.8	773.0
14.0	560.0
14.2	484.0
14.4	422.0
14.6	380.0
14.8	364.0
15.0	355.0
15.2	332.0
15.4	361.0
15.6	321.0
15.8	343.0
16.0	310.0
16.2	294.0
16.4	296.0
16.6	306.0
16.8	277.0
17.0	280.0
17.2	276.0
17.4	260.0
17.6	295.0
17.8	280.0
18.0	255.0
18.2	255.0
18.4	261.0
18.6	266.0
18.8	245.0
19.0	233.0
19.2	209.0
19.4	188.0
19.6	225.0
19.8	200.0
20.0	196.0
