Distance (mm)	Counts
0.0	116.0
0.2	108.0
0.4	113.0
0.6	110.0
0.8	100.0
1.0	107.0
1.2	107.0
1.4	104.0
1.6	106.0
1.8	162.0
2.0	150.0
2.2	133.0
2.4	151.0
2.6	142.0
2.8	164.0
3.0	132.0
3.2	149.0
3.4	150.0
3.6	155.0
3.8	134.0
4.0	151.0
4.2	157.0
4.4	174.0
4.6	185.0
4.8	189.0
5.0	175.0
5.2	194.0
5.4	183.0
5.6	167.0
5.8	217.0
6.0	186.0
6.2	227.0
6.4	216.0
6.6	210.0
6.8	213.0
7.0	233.0
7.2	228.0
7.4	207.0
7.6	274.0
7.8	245.0
8.0	251.0
8.2	259.0
8.4	282.0
8.6	273.0
8.8	279.0
9.0	275.0
9.2	279.0
9.4	296.0
9.6	337.0
9.8	373.0
10.0	403.0
10.2	465.0
10.4	533.0
10.6	622.0
10.8	746.0
11.0	720.0
11.2	743.0
11.4	711.0
11.6	613.0
11.8	537.0
12.0	489.0
12.2	431.0
12.4	434.0
12.6	502.0
12.8	525.0
13.0	646.0
13.2	660.0
13.4	765.0
13.6	722.0
13.8	728.0
14.0	607.0
14.2	572.0
14.4	437.0
14.6	415.0
14.8	343.0
15.0	344.0
15.2	311.0
15.4	306.0
15.6	298.0
15.8	279.0
16.0	285.0
16.2	287.0
16.4	310.0
16.6	259.0
16.8	260.0
17.0	260.0
17.2	239.0
17.4	260.0
17.6	245.0
17.8	218.0
18.0	224.0
18.2	232.0
18.4	239.0
18.6	209.0
18.8	201.0
19.0	195.0
19.2	202.0
19.4	181.0
19.6	192.0
19.8	194.0
20.0	171.0
