Distance (mm)	Counts
0.0	118.0
0.2	126.0
0.4	139.0
0.6	116.0
0.8	116.0
1.0	120.0
1.2	141.0
1.4	140.0
1.6	135.0
1.8	136.0
2.0	153.0
2.2	128.0
2.4	166.0
2.6	126.0
2.8	149.0
3.0	123.0
3.2	162.0
3.4	177.0
3.6	164.0
3.8	170.0
4.0	180.0
4.2	136.0
4.4	169.0
4.6	168.0
4.8	163.0
5.0	183.0
5.2	179.0
5.4	204.0
5.6	179.0
5.8	199.0
6.0	184.0
6.2	191.0
6.4	219.0
6.6	208.0
6.8	220.0
7.0	243.0
7.2	260.0
7.4	292.0
7.6	293.0
7.8	423.0
8.0	472.0
8.2	557.0
8.4	630.0
8.6	621.0
8.8	569.0
9.0	547.0
9.2	430.0
9.4	372.0
9.6	343.0
9.8	283.0
10.0	248.0
10.2	271.0
10.4	283.0
10.6	256.0
10.8	269.0
11.0	295.0
11.2	291.0
11.4	244.0
11.6	266.0
11.8	265.0
12.0	278.0
12.2	290.0
12.4	286.0
12.6	253.0
12.8	290.0
13.0	291.0
13.2	334.0
13.4	412.0
13.6	421.0
13.8	517.0
14.0	589.0
14.2	633.0
14.4	617.0
14.6	593.0
14.8	492.0
15.0	459.0
15.2	317.0
15.4	314.0
15.6	268.0
15.8	234.0
16.0	249.0
16.2	234.0
16.4	222.0
16.6	238.0
16.8	202.0
17.0	217.0
17.2	235.0
17.4	190.0
17.6	192.0
17.8	198.0
18.0	162.0
18.2	189.0
18.4	167.0
18.6	190.0
18.8	176.0
19.0	161.0
19.2	153.0
19.4	155.0
19.6	175.0
19.8	169.0
20.0	155.0
