Distance (mm)	Counts
0.0	135.0
0.2	128.0
0.4	109.0
0.6	115.0
0.8	112.0
1.0	95.0
1.2	130.0
1.4	112.0
1.6	131.0
1.8	119.0
2.0	138.0
2.2	143.0
2.4	143.0
2.6	144.0
2.8	126.0
3.0	166.0
3.2	137.0
3.4	176.0
3.6	151.0
3.8	164.0
4.0	176.0
4.2	143.0
4.4	167.0
4.6	175.0
4.8	165.0
5.0	173.0
5.2	191.0
5.4	190.0
5.6	205.0
5.8	188.0
6.0	195.0
6.2	195.0
6.4	202.0
6.6	207.0
6.8	237.0
7.0	227.0
7.2	224.0
7.4	270.0
7.6	259.0
7.8	306.0
8.0	352.0
8.2	473.0
8.4	513.0
8.6	620.0
8.8	639.0
9.0	608.0
9.2	580.0
9.4	461.0
9.6	420.0
9.8	363.0
10.0	321.0
10.2	321.0
10.4	286.0
10.6	290.0
10.8	297.0
11.0	283.0
11.2	251.0
11.4	281.0
11.6	267.0
11.8	282.0
12.0	295.0
12.2	290.0
12.4	309.0
12.6	259.0
12.8	274.0
13.0	308.0
13.2	348.0
13.4	388.0
13.6	493.0
13.8	575.0
14.0	682.0
14.2	650.0
14.4	638.0
14.6	578.0
14.8	528.0
15.0	435.0
15.2	358.0
15.4	305.0
15.6	296.0
15.8	253.0
16.0	255.0
16.2	238.0
16.4	249.0
16.6	243.0
16.8	241.0
17.0	215.0
17.2	221.0
17.4	207.0
17.6	197.0
17.8	189.0
18.0	202.0
18.2	179.0
18.4	160.0
18.6	196.0
18.8	199.0
19.0	185.0
19.2	160.0
19.4	164.0
19.6	143.0
19.8	148.0
20.0	169.0
