Distance (mm)	Counts
0.0	124.0
0.2	120.0
0.4	121.0
0.6	120.0
0.8	114.0
1.0	116.0
1.2	122.0
1.4	130.0
1.6	124.0
1.8	159.0
2.0	128.0
2.2	148.0
2.4	156.0
2.6	138.0
2.8	165.0
3.0	131.0
3.2	155.0
3.4	163.0
3.6	153.0
3.8	172.0
4.0	171.0
4.2	198.0
4.4	192.0
4.6	191.0
4.8	187.0
5.0	179.0
5.2	186.0
5.4	190.0
5.6	209.0
5.8	191.0
6.0	213.0
6.2	199.0
6.4	212.0
6.6	230.0
6.8	245.0
7.0	259.0
7.2	237.0
7.4	261.0
7.6	274.0
7.8	312.0
8.0	358.0
8.2	455.0
8.4	498.0
8.6	602.0
8.8	660.0
9.0	673.0
9.2	619.0
9.4	546.0
9.6	501.0
9.8	422.0
10.0	364.0
10.2	312.0
10.4	343.0
10.6	335.0
10.8	282.0
11.0	305.0
11.2	312.0
11.4	304.0
11.6	304.0
11.8	262.0
12.0	319.0
12.2	309.0
12.4	318.0
12.6	283.0
12.8	314.0
13.0	335.0
13.2	382.0
13.4	442.0
13.6	580.0
13.8	632.0
14.0	705.0
14.2	711.0
14.4	642.0
14.6	555.0
14.8	510.0
15.0	388.0
15.2	372.0
15.4	348.0
15.6	263.0
15.8	229.0
16.0	276.0
16.2	246.0
16.4	247.0
16.6	237.0
16.8	235.0
17.0	229.0
17.2	219.0
17.4	242.0
17.6	207.0
17.8	197.0
18.0	207.0
18.2	173.0
18.4	197.0
18.6	197.0
18.8	165.0
19.0	181.0
19.2	173.0
19.4	164.0
19.6	150.0
19.8	164.0
20.0	159.0
