Distance (mm)	Counts
0.0	116.0
0.2	114.0
0.4	103.0
0.6	110.0
0.8	120.0
1.0	142.0
1.2	122.0
1.4	104.0
1.6	136.0
1.8	114.0
2.0	121.0
2.2	136.0
2.4	131.0
2.6	123.0
2.8	131.0
3.0	127.0
3.2	138.0
3.4	144.0
3.6	153.0
3.8	133.0
4.0	158.0
4.2	135.0
4.4	138.0
4.6	159.0
4.8	179.0
5.0	163.0
5.2	159.0
5.4	187.0
5.6	185.0
5.8	175.0
6.0	236.0
6.2	204.0
6.4	202.0
6.6	219.0
6.8	201.0
7.0	218.0
7.2	208.0
7.4	246.0
7.6	239.0
7.8	252.0
8.0	256.0
8.2	261.0
8.4	239.0
8.6	261.0
8.8	263.0
9.0	259.0
9.2	269.0
9.4	310.0
9.6	290.0
9.8	307.0
10.0	296.0
10.2	295.0
10.4	331.0
10.6	374.0
10.8	445.0
11.0	463.0
11.2	582.0
11.4	655.0
11.6	816.0
11.8	797.0
12.0	775.0
12.2	791.0
12.4	708.0
12.6	769.0
12.8	781.0
13.0	844.0
13.2	801.0
13.4	803.0
13.6	701.0
13.8	704.0
14.0	592.0
14.2	487.0
14.4	419.0
14.6	383.0
14.8	367.0
15.0	363.0
15.2	311.0
15.4	329.0
15.6	314.0
15.8	331.0
16.0	289.0
16.2	313.0
16.4	290.0
16.6	289.0
16.8	266.0
17.0	247.0
17.2	273.0
17.4	254.0
17.6	230.0
17.8	223.0
18.0	253.0
18.2	244.0
18.4	235.0
18.6	251.0
18.8	240.0
19.0	183.0
19.2	217.0
19.4	180.0
19.6	211.0
19.8	154.0
20.0	171.0
