Distance (mm)	Counts
0.0	126.0
0.2	129.0
0.4	135.0
0.6	108.0
0.8	133.0
1.0	115.0
1.2	113.0
1.4	145.0
1.6	144.0
1.8	143.0
2.0	136.0
2.2	150.0
2.4	155.0
2.6	170.0
2.8	170.0
3.0	162.0
3.2	166.0
3.4	156.0
3.6	186.0
3.8	170.0
4.0	179.0
4.2	179.0
4.4	189.0
4.6	180.0
4.8	161.0
5.0	189.0
5.2	197.0
5.4	188.0
5.6	212.0
5.8	211.0
6.0	232.0
6.2	220.0
6.4	212.0
6.6	202.0
6.8	247.0
7.0	231.0
7.2	242.0
7.4	281.0
7.6	283.0
7.8	296.0
8.0	314.0
8.2	391.0
8.4	488.0
8.6	573.0
8.8	602.0
9.0	658.0
9.2	684.0
9.4	648.0
9.6	527.0
9.8	439.0
10.0	355.0
10.2	346.0
10.4	325.0
10.6	289.0
10.8	296.0
11.0	310.0
11.2	311.0
11.4	282.0
11.6	297.0
11.8	306.0
12.0	301.0
12.2	315.0
12.4	350.0
12.6	354.0
12.8	307.0
13.0	369.0
13.2	402.0
13.4	471.0
13.6	609.0
13.8	646.0
14.0	705.0
14.2	650.0
14.4	636.0
14.6	582.0
14.8	484.0
15.0	394.0
15.2	334.0
15.4	297.0
15.6	255.0
15.8	278.0
16.0	274.0
16.2	257.0
16.4	244.0
16.6	242.0
16.8	235.0
17.0	219.0
17.2	206.0
17.4	217.0
17.6	229.0
17.8	215.0
18.0	189.0
18.2	195.0
18.4	203.0
18.6	180.0
18.8	189.0
19.0	176.0
19.2	173.0
19.4	187.0
19.6	165.0
19.8	151.0
20.0	173.0
