Distance (mm)	Counts
0.0	134.0
0.2	123.0
0.4	110.0
0.6	127.0
0.8	123.0
1.0	128.0
1.2	136.0
1.4	137.0
1.6	123.0
1.8	130.0
2.0	143.0
2.2	143.0
2.4	155.0
2.6	127.0
2.8	153.0
3.0	161.0
3.2	146.0
3.4	151.0
3.6	153.0
3.8	158.0
4.0	166.0
4.2	183.0
4.4	183.0
4.6	159.0
4.8	202.0
5.0	187.0
5.2	189.0
5.4	200.0
5.6	210.0
5.8	205.0
6.0	217.0
6.2	209.0
6.4	239.0
6.6	222.0
6.8	220.0
7.0	214.0
7.2	236.0
7.4	226.0
7.6	251.0
7.8	246.0
8.0	271.0
8.2	274.0
8.4	270.0
8.6	272.0
8.8	298.0
9.0	306.0
9.2	389.0
9.4	490.0
9.6	553.0
9.8	641.0
10.0	723.0
10.2	716.0
10.4	661.0
10.6	600.0
10.8	526.0
11.0	455.0
11.2	390.0
11.4	370.0
11.6	320.0
11.8	352.0
12.0	351.0
12.2	314.0
12.4	358.0
12.6	367.0
12.8	416.0
13.0	489.0
13.2	542.0
13.4	629.0
13.6	723.0
13.8	699.0
14.0	708.0
14.2	626.0
14.4	593.0
14.6	539.0
14.8	415.0
15.0	396.0
15.2	315.0
15.4	303.0
15.6	297.0
15.8	267.0
16.0	306.0
16.2	251.0
16.4	271.0
16.6	237.0
16.8	234.0
17.0	258.0
17.2	229.0
17.4	235.0
17.6	236.0
17.8	217.0
18.0	202.0
18.2	233.0
18.4	227.0
18.6	189.0
18.8	207.0
19.0	193.0
19.2	173.0
19.4	184.0
19.6	203.0
19.8	156.0
20.0	196.0
