Distance (mm)	Counts
0.0	117.0
0.2	134.0
0.4	116.0
0.6	112.0
0.8	133.0
1.0	144.0
1.2	119.0
1.4	115.0
1.6	115.0
1.8	135.0
2.0	156.0
2.2	145.0
2.4	129.0
2.6	128.0
2.8	139.0
3.0	120.0
3.2	158.0
3.4	166.0
3.6	161.0
3.8	157.0
4.0	175.0
4.2	166.0
4.4	158.0
4.6	196.0
4.8	159.0
5.0	175.0
5.2	210.0
5.4	207.0
5.6	214.0
5.8	203.0
6.0	190.0
6.2	227.0
6.4	235.0
6.6	264.0
6.8	244.0
7.0	252.0
7.2	257.0
7.4	235.0
7.6	258.0
7.8	255.0
8.0	264.0
8.2	275.0
8.4	317.0
8.6	310.0
8.8	375.0
9.0	434.0
9.2	493.0
9.4	577.0
9.6	669.0
9.8	703.0
10.0	710.0
10.2	667.0
10.4	566.0
10.6	521.0
10.8	442.0
11.0	395.0
11.2	369.0
11.4	324.0
11.6	314.0
11.8	374.0
12.0	338.0
12.2	343.0
12.4	362.0
12.6	362.0
12.8	417.0
13.0	488.0
13.2	545.0
13.4	639.0
13.6	759.0
13.8	715.0
14.0	787.0
14.2	654.0
14.4	619.0
14.6	517.0
14.8	438.0
15.0	369.0
15.2	340.0
15.4	320.0
15.6	317.0
15.8	295.0
16.0	274.0
16.2	284.0
16.4	249.0
16.6	278.0
16.8	254.0
17.0	228.0
17.2	255.0
17.4	234.0
17.6	236.0
17.8	222.0
18.0	216.0
18.2	237.0
18.4	188.0
18.6	203.0
18.8	186.0
19.0	221.0
19.2	195.0
19.4	189.0
19.6	161.0
19.8	172.0
20.0	167.0
