Distance (mm)	Counts
0.0	125.0
0.2	128.0
0.4	123.0
0.6	123.0
0.8	137.0
1.0	114.0
1.2	113.0
1.4	126.0
1.6	132.0
1.8	123.0
2.0	143.0
2.2	130.0
2.4	138.0
2.6	137.0
2.8	144.0
3.0	137.0
3.2	132.0
3.4	163.0
3.6	139.0
3.8	178.0
4.0	165.0
4.2	161.0
4.4	186.0
4.6	163.0
4.8	181.0
5.0	173.0
5.2	158.0
5.4	167.0
5.6	191.0
5.8	184.0
6.0	212.0
6.2	192.0
6.4	204.0
6.6	210.0
6.8	213.0
7.0	238.0
7.2	246.0
7.4	244.0
7.6	268.0
7.8	349.0
8.0	374.0
8.2	515.0
8.4	574.0
8.6	544.0
8.8	616.0
9.0	543.0
9.2	493.0
9.4	423.0
9.6	369.0
9.8	317.0
10.0	283.0
10.2	265.0
10.4	275.0
10.6	280.0
10.8	260.0
11.0	253.0
11.2	264.0
11.4	242.0
11.6	275.0
11.8	285.0
12.0	250.0
12.2	259.0
12.4	241.0
12.6	264.0
12.8	252.0
13.0	273.0
13.2	318.0
13.4	348.0
13.6	427.0
13.8	537.0
14.0	613.0
14.2	641.0
14.4	617.0
14.6	549.0
14.8	483.0
15.0	403.0
15.2	344.0
15.4	277.0
15.6	253.0
15.8	243.0
16.0	253.0
16.2	230.0
16.4	236.0
16.6	206.0
16.8	199.0
17.0	215.0
17.2	187.0
17.4	210.0
17.6	194.0
17.8	178.0
18.0	194.0
18.2	206.0
18.4	180.0
18.6	194.0
18.8	186.0
19.0	168.0
19.2	166.0
19.4	146.0
19.6	170.0
19.8	149.0
20.0	146.0
