Distance (mm)	Counts
0.0	118.0
0.2	131.0
0.4	130.0
0.6	126.0
0.8	121.0
1.0	128.0
1.2	130.0
1.4	104.0
1.6	143.0
1.8	101.0
2.0	135.0
2.2	145.0
2.4	142.0
2.6	133.0
2.8	148.0
3.0	143.0
3.2	145.0
3.4	149.0
3.6	153.0
3.8	147.0
4.0	142.0
4.2	165.0
4.4	171.0
4.6	178.0
4.8	164.0
5.0	164.0
5.2	171.0
5.4	195.0
5.6	194.0
5.8	194.0
6.0	188.0
6.2	165.0
6.4	195.0
6.6	192.0
6.8	197.0
7.0	209.0
7.2	205.0
7.4	231.0
7.6	197.0
7.8	243.0
8.0	246.0
8.2	237.0
8.4	233.0
8.6	248.0
8.8	268.0
9.0	273.0
9.2	291.0
9.4	288.0
9.6	287.0
9.8	303.0
10.0	300.0
10.2	289.0
10.4	321.0
10.6	340.0
10.8	334.0
11.0	337.0
11.2	334.0
11.4	360.0
11.6	462.0
11.8	438.0
12.0	678.0
12.2	858.0
12.4	968.0
12.6	1100.0
12.8	1157.0
13.0	1127.0
13.2	1045.0
13.4	827.0
13.6	654.0
13.8	582.0
14.0	454.0
14.2	448.0
14.4	382.0
14.6	394.0
14.8	365.0
15.0	375.0
15.2	349.0
15.4	332.0
15.6	326.0
15.8	310.0
16.0	310.0
16.2	332.0
16.4	333.0
16.6	297.0
16.8	301.0
17.0	270.0
17.2	257.0
17.4	276.0
17.6	264.0
17.8	254.0
18.0	228.0
18.2	239.0
18.4	227.0
18.6	251.0
18.8	207.0
19.0	228.0
19.2	182.0
19.4	215.0
19.6	205.0
19.8	168.0
20.0	190.0
