Distance (mm)	Counts
0.0	118.0
0.2	115.0
0.4	123.0
0.6	122.0
0.8	118.0
1.0	147.0
1.2	121.0
1.4	141.0
1.6	144.0
1.8	138.0
2.0	128.0
2.2	125.0
2.4	144.0
2.6	144.0
2.8	153.0
3.0	150.0
3.2	162.0
3.4	151.0
3.6	163.0
3.8	194.0
4.0	171.0
4.2	160.0
4.4	179.0
4.6	181.0
4.8	178.0
5.0	166.0
5.2	204.0
5.4	189.0
5.6	187.0
5.8	197.0
6.0	213.0
6.2	207.0
6.4	207.0
6.6	212.0
6.8	219.0
7.0	232.0
7.2	258.0
7.4	252.0
7.6	224.0
7.8	243.0
8.0	258.0
8.2	249.0
8.4	265.0
8.6	278.0
8.8	344.0
9.0	394.0
9.2	421.0
9.4	496.0
9.6	586.0
9.8	660.0
10.0	722.0
10.2	687.0
10.4	678.0
10.6	594.0
10.8	505.0
11.0	415.0
11.2	385.0
11.4	352.0
11.6	318.0
11.8	347.0
12.0	355.0
12.2	347.0
12.4	385.0
12.6	389.0
12.8	426.0
13.0	513.0
13.2	593.0
13.4	665.0
13.6	703.0
13.8	732.0
14.0	725.0
14.2	698.0
14.4	526.0
14.6	471.0
14.8	423.0
15.0	364.0
15.2	330.0
15.4	298.0
15.6	289.0
15.8	285.0
16.0	306.0
16.2	289.0
16.4	284.0
16.6	260.0
16.8	243.0
17.0	239.0
17.2	228.0
17.4	260.0
17.6	225.0
17.8	241.0
18.0	207.0
18.2	201.0
18.4	220.0
18.6	206.0
18.8	212.0
19.0	200.0
19.2	201.0
19.4	207.0
19.6	166.0
19.8	197.0
20.0	189.0
