Distance (mm)	Counts
0.0	113.0
0.2	112.0
0.4	145.0
0.6	128.0
0.8	135.0
1.0	142.0
1.2	128.0
1.4	163.0
1.6	149.0
1.8	144.0
2.0	144.0
2.2	116.0
2.4	149.0
2.6	148.0
2.8	161.0
3.0	153.0
3.2	177.0
3.4	166.0
3.6	144.0
3.8	183.0
4.0	146.0
4.2	181.0
4.4	148.0
4.6	183.0
4.8	188.0
5.0	173.0
5.2	189.0
5.4	158.0
5.6	177.0
5.8	195.0
6.0	203.0
6.2	209.0
6.4	185.0
6.6	216.0
6.8	236.0
7.0	236.0
7.2	201.0
7.4	242.0
7.6	253.0
7.8	310.0
8.0	276.0
8.2	304.0
8.4	318.0
8.6	368.0
8.8	424.0
9.0	476.0
9.2	612.0
9.4	689.0
9.6	677.0
9.8	680.0
10.0	615.0
10.2	596.0
10.4	444.0
10.6	435.0
10.8	342.0
11.0	335.0
11.2	355.0
11.4	329.0
11.6	318.0
11.8	324.0
12.0	356.0
12.2	299.0
12.4	315.0
12.6	354.0
12.8	371.0
13.0	382.0
13.2	464.0
13.4	557.0
13.6	632.0
13.8	694.0
14.0	758.0
14.2	734.0
14.4	658.0
14.6	503.0
14.8	448.0
15.0	395.0
15.2	363.0
15.4	301.0
15.6	275.0
15.8	266.0
16.0	284.0
16.2	282.0
16.4	283.0
16.6	270.0
16.8	266.0
17.0	213.0
17.2	217.0
17.4	211.0
17.6	222.0
17.8	224.0
18.0	216.0
18.2	196.0
18.4	218.0
18.6	181.0
18.8	177.0
19.0	185.0
19.2	191.0
19.4	178.0
19.6	174.0
19.8	161.0
20.0	155.0
