Distance (mm)	Counts
0.0	116.0
0.2	127.0
0.4	110.0
0.6	129.0
0.8	105.0
1.0	127.0
1.2	129.0
1.4	134.0
1.6	135.0
1.8	156.0
2.0	130.0
2.2	119.0
2.4	139.0
2.6	137.0
2.8	164.0
3.0	130.0
3.2	118.0
3.4	130.0
3.6	168.0
3.8	170.0
4.0	178.0
4.2	193.0
4.4	164.0
4.6	169.0
4.8	178.0
5.0	174.0
5.2	186.0
5.4	184.0
5.6	210.0
5.8	197.0
6.0	176.0
6.2	222.0
6.4	223.0
6.6	225.0
6.8	209.0
7.0	226.0
7.2	226.0
7.4	248.0
7.6	240.0
7.8	260.0
8.0	262.0
8.2	273.0
8.4	297.0
8.6	292.0
8.8	295.0
9.0	294.0
9.2	327.0
9.4	373.0
9.6	423.0
9.8	463.0
10.0	593.0
10.2	684.0
10.4	737.0
10.6	769.0
10.8	675.0
11.0	632.0
11.2	555.0
11.4	503.0
11.6	402.0
11.8	387.0
12.0	402.0
12.2	346.0
12.4	402.0
12.6	417.0
12.8	482.0
13.0	596.0
13.2	685.0
13.4	767.0
13.6	756.0
13.8	749.0
14.0	661.0
14.2	620.0
14.4	513.0
14.6	410.0
14.8	363.0
15.0	396.0
15.2	307.0
15.4	316.0
15.6	318.0
15.8	293.0
16.0	309.0
16.2	275.0
16.4	259.0
16.6	280.0
16.8	276.0
17.0	241.0
17.2	216.0
17.4	245.0
17.6	257.0
17.8	237.0
18.0	244.0
18.2	228.0
18.4	233.0
18.6	189.0
18.8	229.0
19.0	204.0
19.2	197.0
19.4	143.0
19.6	192.0
19.8	183.0
20.0	177.0
