Distance (mm)	Counts
0.0	126.0
0.2	119.0
0.4	121.0
0.6	121.0
0.8	127.0
1.0	103.0
1.2	133.0
1.4	119.0
1.6	124.0
1.8	121.0
2.0	134.0
2.2	138.0
2.4	152.0
2.6	147.0
2.8	144.0
3.0	160.0
3.2	139.0
3.4	160.0
3.6	151.0
3.8	134.0
4.0	151.0
4.2	181.0
4.4	155.0
4.6	154.0
4.8	189.0
5.0	156.0
5.2	160.0
5.4	178.0
5.6	182.0
5.8	188.0
6.0	189.0
6.2	184.0
6.4	206.0
6.6	203.0
6.8	224.0
7.0	229.0
7.2	239.0
7.4	266.0
7.6	298.0
7.8	395.0
8.0	428.0
8.2	529.0
8.4	561.0
8.6	579.0
8.8	541.0
9.0	419.0
9.2	412.0
9.4	329.0
9.6	293.0
9.8	263.0
10.0	269.0
10.2	296.0
10.4	251.0
10.6	243.0
10.8	257.0
11.0	251.0
11.2	257.0
11.4	253.0
11.6	260.0
11.8	229.0
12.0	255.0
12.2	270.0
12.4	258.0
12.6	250.0
12.8	248.0
13.0	278.0
13.2	288.0
13.4	365.0
13.6	428.0
13.8	437.0
14.0	521.0
14.2	611.0
14.4	591.0
14.6	561.0
14.8	475.0
15.0	392.0
15.2	345.0
15.4	279.0
15.6	255.0
15.8	231.0
16.0	224.0
16.2	211.0
16.4	198.0
16.6	226.0
16.8	215.0
17.0	209.0
17.2	165.0
17.4	168.0
17.6	181.0
17.8	208.0
18.0	198.0
18.2	176.0
18.4	157.0
18.6	176.0
18.8	171.0
19.0	157.0
19.2	167.0
19.4	157.0
19.6	161.0
19.8	149.0
20.0	166.0
