Distance (mm)	Counts
0.0	119.0
0.2	116.0
0.4	107.0
0.6	130.0
0.8	93.0
1.0	120.0
1.2	112.0
1.4	129.0
1.6	116.0
1.8	117.0
2.0	117.0
2.2	154.0
2.4	140.0
2.6	125.0
2.8	144.0
3.0	140.0
3.2	136.0
3.4	176.0
3.6	165.0
3.8	149.0
4.0	175.0
4.2	163.0
4.4	183.0
4.6	163.0
4.8	172.0
5.0	185.0
5.2	190.0
5.4	183.0
5.6	209.0
5.8	217.0
6.0	208.0
6.2	222.0
6.4	232.0
6.6	239.0
6.8	222.0
7.0	229.0
7.2	237.0
7.4	240.0
7.6	250.0
7.8	252.0
8.0	269.0
8.2	270.0
8.4	250.0
8.6	271.0
8.8	268.0
9.0	301.0
9.2	301.0
9.4	338.0
9.6	345.0
9.8	400.0
10.0	473.0
10.2	587.0
10.4	648.0
10.6	731.0
10.8	728.0
11.0	711.0
11.2	667.0
11.4	563.0
11.6	484.0
11.8	435.0
12.0	441.0
12.2	410.0
12.4	400.0
12.6	427.0
12.8	528.0
13.0	629.0
13.2	635.0
13.4	753.0
13.6	831.0
13.8	755.0
14.0	691.0
14.2	526.0
14.4	478.0
14.6	409.0
14.8	374.0
15.0	339.0
15.2	315.0
15.4	306.0
15.6	296.0
15.8	267.0
16.0	285.0
16.2	258.0
16.4	257.0
16.6	252.0
16.8	234.0
17.0	250.0
17.2	251.0
17.4	229.0
17.6	235.0
17.8	234.0
18.0	208.0
18.2	229.0
18.4	202.0
18.6	212.0
18.8	213.0
19.0	186.0
19.2	165.0
19.4	181.0
19.6	193.0
19.8	150.0
20.0	153.0
