Distance (mm)	Counts
0.0	140.0
0.2	103.0
0.4	111.0
0.6	124.0
0.8	123.0
1.0	117.0
1.2	108.0
1.4	129.0
1.6	119.0
1.8	136.0
2.0	144.0
2.2	134.0
2.4	134.0
2.6	149.0
2.8	149.0
3.0	155.0
3.2	148.0
3.4	144.0
3.6	173.0
3.8	162.0
4.0	165.0
4.2	164.0
4.4	164.0
4.6	182.0
4.8	180.0
5.0	182.0
5.2	174.0
5.4	184.0
5.6	211.0
5.8	196.0
6.0	211.0
6.2	231.0
6.4	205.0
6.6	207.0
6.8	224.0
7.0	252.0
7.2	240.0
7.4	227.0
7.6	245.0
7.8	274.0
8.0	264.0
8.2	320.0
8.4	372.0
8.6	419.0
8.8	550.0
9.0	649.0
9.2	690.0
9.4	658.0
9.6	647.0
9.8	585.0
10.0	481.0
10.2	445.0
10.4	388.0
10.6	335.0
10.8	281.0
11.0	338.0
11.2	292.0
11.4	309.0
11.6	306.0
11.8	303.0
12.0	329.0
12.2	287.0
12.4	342.0
12.6	307.0
12.8	295.0
13.0	357.0
13.2	393.0
13.4	485.0
13.6	600.0
13.8	654.0
14.0	642.0
14.2	666.0
14.4	648.0
14.6	592.0
14.8	503.0
15.0	407.0
15.2	316.0
15.4	290.0
15.6	269.0
15.8	296.0
16.0	273.0
16.2	261.0
16.4	252.0
16.6	240.0
16.8	212.0
17.0	302.0
17.2	228.0
17.4	226.0
17.6	223.0
17.8	231.0
18.0	232.0
18.2	217.0
18.4	196.0
18.6	194.0
18.8	197.0
19.0	188.0
19.2	168.0
19.4	172.0
19.6	202.0
19.8	158.0
20.0	163.0
