Distance (mm)	Counts
0.0	121.0
0.2	115.0
0.4	120.0
0.6	127.0
0.8	129.0
1.0	113.0
1.2	136.0
1.4	120.0
1.6	118.0
1.8	153.0
2.0	140.0
2.2	143.0
2.4	136.0
2.6	124.0
2.8	135.0
3.0	143.0
3.2	135.0
3.4	160.0
3.6	138.0
3.8	180.0
4.0	161.0
4.2	174.0
4.4	180.0
4.6	166.0
4.8	210.0
5.0	178.0
5.2	200.0
5.4	191.0
5.6	205.0
5.8	204.0
6.0	185.0
6.2	213.0
6.4	234.0
6.6	206.0
6.8	238.0
7.0	250.0
7.2	223.0
7.4	258.0
7.6	243.0
7.8	248.0
8.0	292.0
8.2	275.0
8.4	300.0
8.6	311.0
8.8	360.0
9.0	365.0
9.2	478.0
9.4	607.0
9.6	656.0
9.8	697.0
10.0	711.0
10.2	643.0
10.4	568.0
10.6	509.0
10.8	456.0
11.0	403.0
11.2	371.0
11.4	364.0
11.6	345.0
11.8	341.0
12.0	324.0
12.2	333.0
12.4	334.0
12.6	333.0
12.8	359.0
13.0	424.0
13.2	501.0
13.4	562.0
13.6	692.0
13.8	756.0
14.0	707.0
14.2	595.0
14.4	617.0
14.6	557.0
14.8	432.0
15.0	415.0
15.2	337.0
15.4	305.0
15.6	303.0
15.8	281.0
16.0	289.0
16.2	273.0
16.4	263.0
16.6	254.0
16.8	248.0
17.0	245.0
17.2	263.0
17.4	260.0
17.6	246.0
17.8	213.0
18.0	193.0
18.2	206.0
18.4	206.0
18.6	228.0
18.8	200.0
19.0	177.0
19.2	190.0
19.4	194.0
19.6	176.0
19.8	201.0
20.0	182.0
