Distance (mm)	Counts
0.0	130.0
0.2	106.0
0.4	123.0
0.6	129.0
0.8	121.0
1.0	111.0
1.2	125.0
1.4	117.0
1.6	156.0
1.8	139.0
2.0	137.0
2.2	146.0
2.4	126.0
2.6	137.0
2.8	138.0
3.0	158.0
3.2	159.0
3.4	177.0
3.6	174.0
3.8	177.0
4.0	186.0
4.2	179.0
4.4	193.0
4.6	178.0
4.8	207.0
5.0	210.0
5.2	180.0
5.4	178.0
5.6	203.0
5.8	216.0
6.0	213.0
6.2	216.0
6.4	209.0
6.6	233.0
6.8	236.0
7.0	242.0
7.2	267.0
7.4	259.0
7.6	334.0
7.8	374.0
8.0	519.0
8.2	594.0
8.4	607.0
8.6	622.0
8.8	633.0
9.0	579.0
9.2	499.0
9.4	378.0
9.6	349.0
9.8	316.0
10.0	331.0
10.2	281.0
10.4	267.0
10.6	297.0
10.8	277.0
11.0	261.0
11.2	255.0
11.4	256.0
11.6	298.0
11.8	259.0
12.0	292.0
12.2	268.0
12.4	286.0
12.6	283.0
12.8	266.0
13.0	314.0
13.2	360.0
13.4	413.0
13.6	476.0
13.8	562.0
14.0	588.0
14.2	623.0
14.4	632.0
14.6	595.0
14.8	514.0
15.0	424.0
15.2	339.0
15.4	301.0
15.6	255.0
15.8	251.0
16.0	213.0
16.2	237.0
16.4	229.0
16.6	224.0
16.8	194.0
17.0	237.0
17.2	219.0
17.4	203.0
17.6	197.0
17.8	179.0
18.0	206.0
18.2	179.0
18.4	164.0
18.6	193.0
18.8	164.0
19.0	174.0
19.2	151.0
19.4	149.0
19.6	160.0
19.8	167.0
20.0	137.0
