Distance (mm)	Counts
0.0	107.0
0.2	98.0
0.4	125.0
0.6	116.0
0.8	134.0
1.0	123.0
1.2	129.0
1.4	112.0
1.6	119.0
1.8	128.0
2.0	153.0
2.2	136.0
2.4	140.0
2.6	139.0
2.8	152.0
3.0	122.0
3.2	122.0
3.4	158.0
3.6	146.0
3.8	146.0
4.0	153.0
4.2	144.0
4.4	159.0
4.6	146.0
4.8	163.0
5.0	142.0
5.2	173.0
5.4	183.0
5.6	184.0
5.8	225.0
6.0	168.0
6.2	195.0
6.4	211.0
6.6	191.0
6.8	201.0
7.0	227.0
7.2	210.0
7.4	227.0
7.6	247.0
7.8	245.0
8.0	242.0
8.2	248.0
8.4	235.0
8.6	253.0
8.8	269.0
9.0	268.0
9.2	265.0
9.4	268.0
9.6	302.0
9.8	316.0
10.0	296.0
10.2	314.0
10.4	333.0
10.6	328.0
10.8	328.0
11.0	365.0
11.2	391.0
11.4	427.0
11.6	570.0
11.8	534.0
12.0	779.0
12.2	855.0
12.4	929.0
12.6	1060.0
12.8	1046.0
13.0	1020.0
13.2	960.0
13.4	865.0
13.6	710.0
13.8	605.0
14.0	517.0
14.2	460.0
14.4	411.0
14.6	343.0
14.8	349.0
15.0	373.0
15.2	318.0
15.4	333.0
15.6	329.0
15.8	321.0
16.0	312.0
16.2	315.0
16.4	286.0
16.6	277.0
16.8	272.0
17.0	287.0
17.2	233.0
17.4	265.0
17.6	245.0
17.8	251.0
18.0	270.0
18.2	233.0
18.4	226.0
18.6	218.0
18.8	240.0
19.0	188.0
19.2	201.0
19.4	231.0
19.6	193.0
19.8	171.0
20.0	186.0
