Distance (mm)	Counts
0.0	100.0
0.2	127.0
0.4	124.0
0.6	109.0
0.8	110.0
1.0	125.0
1.2	122.0
1.4	147.0
1.6	131.0
1.8	140.0
2.0	149.0
2.2	144.0
2.4	148.0
2.6	131.0
2.8	142.0
3.0	128.0
3.2	163.0
3.4	141.0
3.6	168.0
3.8	151.0
4.0	152.0
4.2	172.0
4.4	149.0
4.6	180.0
4.8	176.0
5.0	182.0
5.2	164.0
5.4	175.0
5.6	173.0
5.8	186.0
6.0	217.0
6.2	203.0
6.4	232.0
6.6	250.0
6.8	237.0
7.0	247.0
7.2	241.0
7.4	253.0
7.6	244.0
7.8	267.0
8.0	240.0
8.2	274.0
8.4	254.0
8.6	336.0
8.8	413.0
9.0	464.0
9.2	602.0
9.4	605.0
9.6	707.0
9.8	704.0
10.0	602.0
10.2	581.0
10.4	504.0
10.6	436.0
10.8	406.0
11.0	357.0
11.2	321.0
11.4	339.0
11.6	352.0
11.8	320.0
12.0	327.0
12.2	349.0
12.4	337.0
12.6	346.0
12.8	321.0
13.0	428.0
13.2	469.0
13.4	525.0
13.6	630.0
13.8	673.0
14.0	740.0
14.2	656.0
14.4	603.0
14.6	564.0
14.8	460.0
15.0	392.0
15.2	357.0
15.4	299.0
15.6	302.0
15.8	279.0
16.0	288.0
16.2	264.0
16.4	284.0
16.6	273.0
16.8	238.0
17.0	251.0
17.2	233.0
17.4	214.0
17.6	243.0
17.8	197.0
18.0	200.0
18.2	203.0
18.4	217.0
18.6	205.0
18.8	220.0
19.0	193.0
19.2	181.0
19.4	196.0
19.6	180.0
19.8	178.0
20.0	145.0
