Distance (mm)	Counts
0.0	127.0
0.2	122.0
0.4	115.0
0.6	129.0
0.8	131.0
1.0	140.0
1.2	135.0
1.4	110.0
1.6	149.0
1.8	135.0
2.0	139.0
2.2	155.0
2.4	163.0
2.6	138.0
2.8	143.0
3.0	146.0
3.2	151.0
3.4	150.0
3.6	168.0
3.8	147.0
4.0	153.0
4.2	154.0
4.4	158.0
4.6	165.0
4.8	165.0
5.0	165.0
5.2	216.0
5.4	187.0
5.6	200.0
5.8	200.0
6.0	194.0
6.2	219.0
6.4	207.0
6.6	218.0
6.8	231.0
7.0	240.0
7.2	232.0
7.4	244.0
7.6	252.0
7.8	277.0
8.0	294.0
8.2	338.0
8.4	403.0
8.6	467.0
8.8	567.0
9.0	685.0
9.2	649.0
9.4	603.0
9.6	555.0
9.8	434.0
10.0	409.0
10.2	338.0
10.4	329.0
10.6	324.0
10.8	297.0
11.0	271.0
11.2	305.0
11.4	284.0
11.6	305.0
11.8	280.0
12.0	282.0
12.2	306.0
12.4	289.0
12.6	277.0
12.8	326.0
13.0	329.0
13.2	364.0
13.4	455.0
13.6	603.0
13.8	635.0
14.0	670.0
14.2	669.0
14.4	631.0
14.6	605.0
14.8	492.0
15.0	426.0
15.2	346.0
15.4	326.0
15.6	307.0
15.8	265.0
16.0	279.0
16.2	254.0
16.4	241.0
16.6	268.0
16.8	211.0
17.0	206.0
17.2	230.0
17.4	219.0
17.6	199.0
17.8	220.0
18.0	183.0
18.2	218.0
18.4	210.0
18.6	196.0
18.8	200.0
19.0	193.0
19.2	179.0
19.4	180.0
19.6	168.0
19.8	166.0
20.0	170.0
